

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:02:44 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_MARS                        {West-longitude positive}
Target radii    : 3396.19, 3396.19, 3376.2 km     {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1989-Mar-30 00:00, , ,   106.39346,   24.11576,  1.60455053604871,  1.7619261,
 1989-Mar-31 00:00, , ,   106.90614,   24.07069,  1.60556474878083,  1.7502081,
 1989-Apr-01 00:00, , ,   107.41782,   24.02397,  1.60657216397868,  1.7383868,
 1989-Apr-02 00:00, , ,   107.92847,   23.97562,  1.60757272224762,  1.7264631,
 1989-Apr-03 00:00, , ,   108.43811,   23.92564,  1.60856636482899,  1.7144383,
 1989-Apr-04 00:00, , ,   108.94671,   23.87405,  1.60955303359731,  1.7023133,
 1989-Apr-05 00:00, , ,   109.45429,   23.82085,  1.61053267105741,  1.6900893,
 1989-Apr-06 00:00, , ,   109.96082,   23.76606,  1.61150522034251,  1.6777674,
 1989-Apr-07 00:00, , ,   110.46632,   23.70969,  1.61247062521292,  1.6653487,
 1989-Apr-08 00:00, , ,   110.97077,   23.65174,  1.61342883005410,  1.6528343,
 1989-Apr-09 00:00, , ,   111.47417,   23.59224,  1.61437977987356,  1.6402252,
 1989-Apr-10 00:00, , ,   111.97652,   23.53119,  1.61532342029821,  1.6275224,
 1989-Apr-11 00:00, , ,   112.47782,   23.46861,  1.61625969757317,  1.6147271,
 1989-Apr-12 00:00, , ,   112.97805,   23.40449,  1.61718855856174,  1.6018403,
 1989-Apr-13 00:00, , ,   113.47723,   23.33887,  1.61810995074465,  1.5888631,
 1989-Apr-14 00:00, , ,   113.97534,   23.27174,  1.61902382221819,  1.5757966,
 1989-Apr-15 00:00, , ,   114.47238,   23.20312,  1.61993012169230,  1.5626419,
 1989-Apr-16 00:00, , ,   114.96835,   23.13301,  1.62082879848972,  1.5493999,
 1989-Apr-17 00:00, , ,   115.46325,   23.06144,  1.62171980254504,  1.5360718,
 1989-Apr-18 00:00, , ,   115.95709,   22.98841,  1.62260308440269,  1.5226585,
 1989-Apr-19 00:00, , ,   116.44984,   22.91393,  1.62347859521417,  1.5091612,
 1989-Apr-20 00:00, , ,   116.94152,   22.83802,  1.62434628673592,  1.4955809,
 1989-Apr-21 00:00, , ,   117.43213,   22.76068,  1.62520611132759,  1.4819186,
 1989-Apr-22 00:00, , ,   117.92166,   22.68193,  1.62605802194988,  1.4681754,
 1989-Apr-23 00:00, , ,   118.41011,   22.60178,  1.62690197216064,  1.4543523,
 1989-Apr-24 00:00, , ,   118.89749,   22.52024,  1.62773791611050,  1.4404503,
 1989-Apr-25 00:00, , ,   119.38379,   22.43732,  1.62856580853925,  1.4264705,
 1989-Apr-26 00:00, , ,   119.86901,   22.35303,  1.62938560477362,  1.4124138,
 1989-Apr-27 00:00, , ,   120.35315,   22.26738,  1.63019726072497,  1.3982813,
 1989-Apr-28 00:00, , ,   120.83622,   22.18038,  1.63100073288593,  1.3840739,
 1989-Apr-29 00:00, , ,   121.31821,   22.09206,  1.63179597832670,  1.3697927,
 1989-Apr-30 00:00, , ,   121.79913,   22.00240,  1.63258295469225,  1.3554387,
 1989-May-01 00:00, , ,   122.27898,   21.91144,  1.63336162020027,  1.3410129,
 1989-May-02 00:00, , ,   122.75775,   21.81917,  1.63413193363842,  1.3265162,
 1989-May-03 00:00, , ,   123.23546,   21.72562,  1.63489385436096,  1.3119495,
 1989-May-04 00:00, , ,   123.71209,   21.63078,  1.63564734228592,  1.2973140,
 1989-May-05 00:00, , ,   124.18767,   21.53468,  1.63639235789363,  1.2826105,
 1989-May-06 00:00, , ,   124.66218,   21.43732,  1.63712886222549,  1.2678401,
 1989-May-07 00:00, , ,   125.13562,   21.33871,  1.63785681688167,  1.2530036,
 1989-May-08 00:00, , ,   125.60801,   21.23887,  1.63857618401765,  1.2381022,
 1989-May-09 00:00, , ,   126.07935,   21.13781,  1.63928692634131,  1.2231366,
 1989-May-10 00:00, , ,   126.54963,   21.03553,  1.63998900711122,  1.2081079,
 1989-May-11 00:00, , ,   127.01886,   20.93204,  1.64068239013541,  1.1930170,
 1989-May-12 00:00, , ,   127.48705,   20.82737,  1.64136703976940,  1.1778648,
 1989-May-13 00:00, , ,   127.95420,   20.72151,  1.64204292091346,  1.1626523,
 1989-May-14 00:00, , ,   128.42031,   20.61449,  1.64270999901046,  1.1473805,
 1989-May-15 00:00, , ,   128.88538,   20.50630,  1.64336824004434,  1.1320503,
 1989-May-16 00:00, , ,   129.34943,   20.39697,  1.64401761053846,  1.1166626,
 1989-May-17 00:00, , ,   129.81245,   20.28649,  1.64465807755273,  1.1012183,
 1989-May-18 00:00, , ,   130.27445,   20.17489,  1.64528960868067,  1.0857183,
 1989-May-19 00:00, , ,   130.73544,   20.06217,  1.64591217204785,  1.0701636,
 1989-May-20 00:00, , ,   131.19541,   19.94834,  1.64652573631118,  1.0545551,
 1989-May-21 00:00, , ,   131.65438,   19.83342,  1.64713027065759,  1.0388937,
 1989-May-22 00:00, , ,   132.11234,   19.71740,  1.64772574480124,  1.0231803,
 1989-May-23 00:00, , ,   132.56932,   19.60032,  1.64831212898057,  1.0074159,
 1989-May-24 00:00, , ,   133.02530,   19.48216,  1.64888939395649,  0.9916013,
 1989-May-25 00:00, , ,   133.48029,   19.36295,  1.64945751101121,  0.9757374,
 1989-May-26 00:00, , ,   133.93431,   19.24270,  1.65001645194670,  0.9598251,
 1989-May-27 00:00, , ,   134.38736,   19.12140,  1.65056618908250,  0.9438653,
 1989-May-28 00:00, , ,   134.83944,   18.99909,  1.65110669525360,  0.9278590,
 1989-May-29 00:00, , ,   135.29056,   18.87575,  1.65163794380929,  0.9118069,
 1989-May-30 00:00, , ,   135.74073,   18.75141,  1.65215990861205,  0.8957101,
 1989-May-31 00:00, , ,   136.18995,   18.62608,  1.65267256403541,  0.8795693,
 1989-Jun-01 00:00, , ,   136.63823,   18.49976,  1.65317588496109,  0.8633855,
 1989-Jun-02 00:00, , ,   137.08557,   18.37246,  1.65366984677704,  0.8471595,
 1989-Jun-03 00:00, , ,   137.53199,   18.24419,  1.65415442537691,  0.8308922,
 1989-Jun-04 00:00, , ,   137.97749,   18.11497,  1.65462959715954,  0.8145844,
 1989-Jun-05 00:00, , ,   138.42208,   17.98480,  1.65509533902719,  0.7982371,
 1989-Jun-06 00:00, , ,   138.86576,   17.85369,  1.65555162838297,  0.7818512,
 1989-Jun-07 00:00, , ,   139.30855,   17.72165,  1.65599844312901,  0.7654274,
 1989-Jun-08 00:00, , ,   139.75044,   17.58869,  1.65643576166552,  0.7489667,
 1989-Jun-09 00:00, , ,   140.19146,   17.45483,  1.65686356288978,  0.7324698,
 1989-Jun-10 00:00, , ,   140.63159,   17.32006,  1.65728182619429,  0.7159376,
 1989-Jun-11 00:00, , ,   141.07086,   17.18440,  1.65769053146506,  0.6993711,
 1989-Jun-12 00:00, , ,   141.50928,   17.04786,  1.65808965908067,  0.6827710,
 1989-Jun-13 00:00, , ,   141.94684,   16.91044,  1.65847918991183,  0.6661382,
 1989-Jun-14 00:00, , ,   142.38356,   16.77216,  1.65885910532016,  0.6494736,
 1989-Jun-15 00:00, , ,   142.81944,   16.63303,  1.65922938715584,  0.6327780,
 1989-Jun-16 00:00, , ,   143.25450,   16.49305,  1.65959001775543,  0.6160523,
 1989-Jun-17 00:00, , ,   143.68874,   16.35223,  1.65994097994111,  0.5992972,
 1989-Jun-18 00:00, , ,   144.12218,   16.21058,  1.66028225702075,  0.5825136,
 1989-Jun-19 00:00, , ,   144.55481,   16.06812,  1.66061383278700,  0.5657023,
 1989-Jun-20 00:00, , ,   144.98665,   15.92484,  1.66093569151542,  0.5488643,
 1989-Jun-21 00:00, , ,   145.41771,   15.78076,  1.66124781796257,  0.5320003,
 1989-Jun-22 00:00, , ,   145.84800,   15.63589,  1.66155019736521,  0.5151112,
 1989-Jun-23 00:00, , ,   146.27752,   15.49023,  1.66184281543958,  0.4981977,
 1989-Jun-24 00:00, , ,   146.70629,   15.34379,  1.66212565837981,  0.4812608,
 1989-Jun-25 00:00, , ,   147.13431,   15.19659,  1.66239871285608,  0.4643011,
 1989-Jun-26 00:00, , ,   147.56160,   15.04863,  1.66266196601353,  0.4473196,
 1989-Jun-27 00:00, , ,   147.98815,   14.89991,  1.66291540547201,  0.4303171,
 1989-Jun-28 00:00, , ,   148.41399,   14.75046,  1.66315901932536,  0.4132944,
 1989-Jun-29 00:00, , ,   148.83913,   14.60026,  1.66339279613937,  0.3962524,
 1989-Jun-30 00:00, , ,   149.26356,   14.44934,  1.66361672494935,  0.3791917,
 1989-Jul-01 00:00, , ,   149.68731,   14.29770,  1.66383079525856,  0.3621133,
 1989-Jul-02 00:00, , ,   150.11037,   14.14536,  1.66403499703789,  0.3450179,
 1989-Jul-03 00:00, , ,   150.53277,   13.99231,  1.66422932072541,  0.3279064,
 1989-Jul-04 00:00, , ,   150.95451,   13.83856,  1.66441375722484,  0.3107795,
 1989-Jul-05 00:00, , ,   151.37560,   13.68413,  1.66458829790381,  0.2936380,
 1989-Jul-06 00:00, , ,   151.79604,   13.52902,  1.66475293459303,  0.2764829,
 1989-Jul-07 00:00, , ,   152.21586,   13.37323,  1.66490765958627,  0.2593148,
 1989-Jul-08 00:00, , ,   152.63506,   13.21679,  1.66505246563974,  0.2421346,
 1989-Jul-09 00:00, , ,   153.05366,   13.05969,  1.66518734597111,  0.2249430,
 1989-Jul-10 00:00, , ,   153.47165,   12.90194,  1.66531229425938,  0.2077408,
 1989-Jul-11 00:00, , ,   153.88906,   12.74355,  1.66542730464619,  0.1905289,
 1989-Jul-12 00:00, , ,   154.30588,   12.58453,  1.66553237173748,  0.1733081,
 1989-Jul-13 00:00, , ,   154.72214,   12.42489,  1.66562749060421,  0.1560792,
 1989-Jul-14 00:00, , ,   155.13785,   12.26463,  1.66571265678204,  0.1388429,
 1989-Jul-15 00:00, , ,   155.55300,   12.10376,  1.66578786627156,  0.1216002,
 1989-Jul-16 00:00, , ,   155.96762,   11.94228,  1.66585311553943,  0.1043517,
 1989-Jul-17 00:00, , ,   156.38172,   11.78021,  1.66590840151977,  0.0870983,
 1989-Jul-18 00:00, , ,   156.79530,   11.61756,  1.66595372161441,  0.0698407,
 1989-Jul-19 00:00, , ,   157.20838,   11.45432,  1.66598907369240,  0.0525800,
 1989-Jul-20 00:00, , ,   157.62097,   11.29051,  1.66601445608957,  0.0353167,
 1989-Jul-21 00:00, , ,   158.03307,   11.12613,  1.66602986760878,  0.0180518,
 1989-Jul-22 00:00, , ,   158.44471,   10.96120,  1.66603530751960,  0.0007861,
 1989-Jul-23 00:00, , ,   158.85588,   10.79571,  1.66603077555682, -0.0164798,
 1989-Jul-24 00:00, , ,   159.26661,   10.62968,  1.66601627191894, -0.0337448,
 1989-Jul-25 00:00, , ,   159.67689,   10.46312,  1.66599179726798, -0.0510084,
 1989-Jul-26 00:00, , ,   160.08676,   10.29602,  1.66595735273015, -0.0682696,
 1989-Jul-27 00:00, , ,   160.49620,   10.12840,  1.66591293989580, -0.0855276,
 1989-Jul-28 00:00, , ,   160.90524,    9.96026,  1.66585856081820, -0.1027817,
 1989-Jul-29 00:00, , ,   161.31389,    9.79162,  1.66579421801226, -0.1200310,
 1989-Jul-30 00:00, , ,   161.72216,    9.62247,  1.66571991445442, -0.1372747,
 1989-Jul-31 00:00, , ,   162.13006,    9.45283,  1.66563565358325, -0.1545121,
 1989-Aug-01 00:00, , ,   162.53759,    9.28270,  1.66554143929965, -0.1717423,
 1989-Aug-02 00:00, , ,   162.94478,    9.11209,  1.66543727596650, -0.1889647,
 1989-Aug-03 00:00, , ,   163.35164,    8.94100,  1.66532316840857, -0.2061782,
 1989-Aug-04 00:00, , ,   163.75817,    8.76945,  1.66519912191336, -0.2233822,
 1989-Aug-05 00:00, , ,   164.16438,    8.59744,  1.66506514223195, -0.2405758,
 1989-Aug-06 00:00, , ,   164.57030,    8.42497,  1.66492123557889, -0.2577582,
 1989-Aug-07 00:00, , ,   164.97592,    8.25205,  1.66476740863143, -0.2749287,
 1989-Aug-08 00:00, , ,   165.38127,    8.07869,  1.66460366852978, -0.2920864,
 1989-Aug-09 00:00, , ,   165.78635,    7.90490,  1.66443002287868, -0.3092305,
 1989-Aug-10 00:00, , ,   166.19118,    7.73069,  1.66424647974896, -0.3263603,
 1989-Aug-11 00:00, , ,   166.59576,    7.55605,  1.66405304767782, -0.3434749,
 1989-Aug-12 00:00, , ,   167.00012,    7.38100,  1.66384973566849, -0.3605735,
 1989-Aug-13 00:00, , ,   167.40425,    7.20554,  1.66363655319064, -0.3776552,
 1989-Aug-14 00:00, , ,   167.80818,    7.02968,  1.66341351018167, -0.3947194,
 1989-Aug-15 00:00, , ,   168.21191,    6.85342,  1.66318061704769, -0.4117651,
 1989-Aug-16 00:00, , ,   168.61545,    6.67678,  1.66293788466396, -0.4287916,
 1989-Aug-17 00:00, , ,   169.01883,    6.49976,  1.66268532437533, -0.4457981,
 1989-Aug-18 00:00, , ,   169.42205,    6.32236,  1.66242294799756, -0.4627837,
 1989-Aug-19 00:00, , ,   169.82512,    6.14460,  1.66215076781910, -0.4797476,
 1989-Aug-20 00:00, , ,   170.22805,    5.96648,  1.66186879660195, -0.4966890,
 1989-Aug-21 00:00, , ,   170.63086,    5.78800,  1.66157704758155, -0.5136070,
 1989-Aug-22 00:00, , ,   171.03356,    5.60917,  1.66127553446696, -0.5305009,
 1989-Aug-23 00:00, , ,   171.43616,    5.43000,  1.66096427144241, -0.5473698,
 1989-Aug-24 00:00, , ,   171.83868,    5.25050,  1.66064327316950, -0.5642130,
 1989-Aug-25 00:00, , ,   172.24112,    5.07067,  1.66031255478862, -0.5810295,
 1989-Aug-26 00:00, , ,   172.64350,    4.89051,  1.65997213191925, -0.5978186,
 1989-Aug-27 00:00, , ,   173.04583,    4.71005,  1.65962202066065, -0.6145793,
 1989-Aug-28 00:00, , ,   173.44812,    4.52927,  1.65926223759335, -0.6313109,
 1989-Aug-29 00:00, , ,   173.85039,    4.34819,  1.65889279978085, -0.6480125,
 1989-Aug-30 00:00, , ,   174.25265,    4.16682,  1.65851372477047, -0.6646834,
 1989-Aug-31 00:00, , ,   174.65491,    3.98516,  1.65812503059395, -0.6813226,
 1989-Sep-01 00:00, , ,   175.05718,    3.80321,  1.65772673576907, -0.6979293,
 1989-Sep-02 00:00, , ,   175.45947,    3.62099,  1.65731885930197, -0.7145027,
 1989-Sep-03 00:00, , ,   175.86181,    3.43851,  1.65690142068902, -0.7310419,
 1989-Sep-04 00:00, , ,   176.26419,    3.25576,  1.65647443991750, -0.7475461,
 1989-Sep-05 00:00, , ,   176.66664,    3.07275,  1.65603793746588, -0.7640143,
 1989-Sep-06 00:00, , ,   177.06917,    2.88949,  1.65559193430523, -0.7804458,
 1989-Sep-07 00:00, , ,   177.47178,    2.70600,  1.65513645190164, -0.7968398,
 1989-Sep-08 00:00, , ,   177.87450,    2.52226,  1.65467151221848, -0.8131953,
 1989-Sep-09 00:00, , ,   178.27733,    2.33830,  1.65419713771754, -0.8295115,
 1989-Sep-10 00:00, , ,   178.68029,    2.15412,  1.65371335136005, -0.8457875,
 1989-Sep-11 00:00, , ,   179.08339,    1.96972,  1.65322017660843, -0.8620223,
 1989-Sep-12 00:00, , ,   179.48665,    1.78511,  1.65271763742855, -0.8782153,
 1989-Sep-13 00:00, , ,   179.89007,    1.60030,  1.65220575829118, -0.8943654,
 1989-Sep-14 00:00, , ,   180.29366,    1.41530,  1.65168456417277, -0.9104719,
 1989-Sep-15 00:00, , ,   180.69746,    1.23011,  1.65115408055701, -0.9265338,
 1989-Sep-16 00:00, , ,   181.10145,    1.04473,  1.65061433343745, -0.9425503,
 1989-Sep-17 00:00, , ,   181.50567,    0.85918,  1.65006534932022, -0.9585204,
 1989-Sep-18 00:00, , ,   181.91012,    0.67347,  1.64950715522557, -0.9744433,
 1989-Sep-19 00:00, , ,   182.31481,    0.48759,  1.64893977868848, -0.9903181,
 1989-Sep-20 00:00, , ,   182.71977,    0.30156,  1.64836324775984, -1.0061438,
 1989-Sep-21 00:00, , ,   183.12499,    0.11539,  1.64777759100875, -1.0219196,
 1989-Sep-22 00:00, , ,   183.53050,   -0.07093,  1.64718283752501, -1.0376446,
 1989-Sep-23 00:00, , ,   183.93631,   -0.25737,  1.64657901692082, -1.0533179,
 1989-Sep-24 00:00, , ,   184.34243,   -0.44395,  1.64596615933187, -1.0689386,
 1989-Sep-25 00:00, , ,   184.74887,   -0.63064,  1.64534429541900, -1.0845057,
 1989-Sep-26 00:00, , ,   185.15566,   -0.81744,  1.64471345637038, -1.1000183,
 1989-Sep-27 00:00, , ,   185.56279,   -1.00434,  1.64407367390327, -1.1154756,
 1989-Sep-28 00:00, , ,   185.97030,   -1.19134,  1.64342498026452, -1.1308765,
 1989-Sep-29 00:00, , ,   186.37818,   -1.37842,  1.64276740823127, -1.1462203,
 1989-Sep-30 00:00, , ,   186.78645,   -1.56559,  1.64210099111288, -1.1615059,
 1989-Oct-01 00:00, , ,   187.19514,   -1.75283,  1.64142576275359, -1.1767325,
 1989-Oct-02 00:00, , ,   187.60424,   -1.94014,  1.64074175753434, -1.1918991,
 1989-Oct-03 00:00, , ,   188.01377,   -2.12751,  1.64004901037349, -1.2070047,
 1989-Oct-04 00:00, , ,   188.42376,   -2.31492,  1.63934755672764, -1.2220484,
 1989-Oct-05 00:00, , ,   188.83420,   -2.50238,  1.63863743259380, -1.2370294,
 1989-Oct-06 00:00, , ,   189.24513,   -2.68988,  1.63791867451220, -1.2519466,
 1989-Oct-07 00:00, , ,   189.65654,   -2.87740,  1.63719131956903, -1.2667992,
 1989-Oct-08 00:00, , ,   190.06845,   -3.06494,  1.63645540539878, -1.2815861,
 1989-Oct-09 00:00, , ,   190.48088,   -3.25249,  1.63571097018734, -1.2963064,
 1989-Oct-10 00:00, , ,   190.89385,   -3.44005,  1.63495805267597, -1.3109592,
 1989-Oct-11 00:00, , ,   191.30736,   -3.62760,  1.63419669216544, -1.3255434,
 1989-Oct-12 00:00, , ,   191.72143,   -3.81514,  1.63342692851907, -1.3400581,
 1989-Oct-13 00:00, , ,   192.13607,   -4.00265,  1.63264880216507, -1.3545023,
 1989-Oct-14 00:00, , ,   192.55130,   -4.19014,  1.63186235409991, -1.3688750,
 1989-Oct-15 00:00, , ,   192.96713,   -4.37759,  1.63106762589266, -1.3831753,
 1989-Oct-16 00:00, , ,   193.38358,   -4.56499,  1.63026465968893, -1.3974021,
 1989-Oct-17 00:00, , ,   193.80066,   -4.75234,  1.62945349821321, -1.4115544,
 1989-Oct-18 00:00, , ,   194.21838,   -4.93963,  1.62863418477054, -1.4256312,
 1989-Oct-19 00:00, , ,   194.63676,   -5.12684,  1.62780676324863, -1.4396315,
 1989-Oct-20 00:00, , ,   195.05582,   -5.31397,  1.62697127812070, -1.4535543,
 1989-Oct-21 00:00, , ,   195.47556,   -5.50101,  1.62612777444774, -1.4673986,
 1989-Oct-22 00:00, , ,   195.89601,   -5.68795,  1.62527629788012, -1.4811633,
 1989-Oct-23 00:00, , ,   196.31717,   -5.87479,  1.62441689465929, -1.4948475,
 1989-Oct-24 00:00, , ,   196.73906,   -6.06150,  1.62354961162039, -1.5084500,
 1989-Oct-25 00:00, , ,   197.16170,   -6.24809,  1.62267449619513, -1.5219699,
 1989-Oct-26 00:00, , ,   197.58510,   -6.43455,  1.62179159641374, -1.5354061,
 1989-Oct-27 00:00, , ,   198.00927,   -6.62086,  1.62090096090593, -1.5487576,
 1989-Oct-28 00:00, , ,   198.43423,   -6.80701,  1.62000263890227, -1.5620233,
 1989-Oct-29 00:00, , ,   198.86000,   -6.99300,  1.61909668023698, -1.5752022,
 1989-Oct-30 00:00, , ,   199.28658,   -7.17882,  1.61818313535132, -1.5882933,
 1989-Oct-31 00:00, , ,   199.71400,   -7.36445,  1.61726205529603, -1.6012955,
 1989-Nov-01 00:00, , ,   200.14226,   -7.54989,  1.61633349173280, -1.6142076,
 1989-Nov-02 00:00, , ,   200.57139,   -7.73513,  1.61539749693616, -1.6270287,
 1989-Nov-03 00:00, , ,   201.00139,   -7.92015,  1.61445412379624, -1.6397577,
 1989-Nov-04 00:00, , ,   201.43228,   -8.10494,  1.61350342582144, -1.6523935,
 1989-Nov-05 00:00, , ,   201.86409,   -8.28950,  1.61254545714032, -1.6649350,
 1989-Nov-06 00:00, , ,   202.29681,   -8.47382,  1.61158027250326, -1.6773813,
 1989-Nov-07 00:00, , ,   202.73047,   -8.65788,  1.61060792728524, -1.6897311,
 1989-Nov-08 00:00, , ,   203.16507,   -8.84167,  1.60962847748923, -1.7019834,
 1989-Nov-09 00:00, , ,   203.60065,   -9.02519,  1.60864197974892, -1.7141371,
 1989-Nov-10 00:00, , ,   204.03720,   -9.20842,  1.60764849133027, -1.7261910,
 1989-Nov-11 00:00, , ,   204.47475,   -9.39135,  1.60664807013267, -1.7381442,
 1989-Nov-12 00:00, , ,   204.91331,   -9.57396,  1.60564077469132, -1.7499955,
 1989-Nov-13 00:00, , ,   205.35290,   -9.75626,  1.60462666418044, -1.7617437,
 1989-Nov-14 00:00, , ,   205.79352,   -9.93822,  1.60360579841627, -1.7733879,
 1989-Nov-15 00:00, , ,   206.23520,  -10.11984,  1.60257823785878, -1.7849268,
 1989-Nov-16 00:00, , ,   206.67794,  -10.30110,  1.60154404361349, -1.7963593,
 1989-Nov-17 00:00, , ,   207.12177,  -10.48199,  1.60050327743386, -1.8076844,
 1989-Nov-18 00:00, , ,   207.56670,  -10.66250,  1.59945600172418, -1.8189008,
 1989-Nov-19 00:00, , ,   208.01274,  -10.84262,  1.59840227954135, -1.8300074,
 1989-Nov-20 00:00, , ,   208.45991,  -11.02233,  1.59734217459613, -1.8410033,
 1989-Nov-21 00:00, , ,   208.90823,  -11.20162,  1.59627575125515, -1.8518871,
 1989-Nov-22 00:00, , ,   209.35770,  -11.38049,  1.59520307454408, -1.8626577,
 1989-Nov-23 00:00, , ,   209.80834,  -11.55891,  1.59412421015062, -1.8733141,
 1989-Nov-24 00:00, , ,   210.26017,  -11.73688,  1.59303922442620, -1.8838549,
 1989-Nov-25 00:00, , ,   210.71320,  -11.91437,  1.59194818438686, -1.8942791,
 1989-Nov-26 00:00, , ,   211.16744,  -12.09139,  1.59085115771468, -1.9045856,
 1989-Nov-27 00:00, , ,   211.62292,  -12.26791,  1.58974821276034, -1.9147732,
 1989-Nov-28 00:00, , ,   212.07964,  -12.44392,  1.58863941854576, -1.9248406,
 1989-Nov-29 00:00, , ,   212.53762,  -12.61941,  1.58752484476581, -1.9347869,
 1989-Nov-30 00:00, , ,   212.99687,  -12.79436,  1.58640456178960, -1.9446107,
 1989-Dec-01 00:00, , ,   213.45742,  -12.96877,  1.58527864066236, -1.9543109,
 1989-Dec-02 00:00, , ,   213.91926,  -13.14261,  1.58414715310787, -1.9638863,
 1989-Dec-03 00:00, , ,   214.38242,  -13.31587,  1.58301017153018, -1.9733357,
 1989-Dec-04 00:00, , ,   214.84692,  -13.48854,  1.58186776901422, -1.9826580,
 1989-Dec-05 00:00, , ,   215.31275,  -13.66060,  1.58072001932667, -1.9918521,
 1989-Dec-06 00:00, , ,   215.77995,  -13.83204,  1.57956699691808, -2.0009166,
 1989-Dec-07 00:00, , ,   216.24852,  -14.00285,  1.57840877692565, -2.0098505,
 1989-Dec-08 00:00, , ,   216.71847,  -14.17300,  1.57724543517492, -2.0186524,
 1989-Dec-09 00:00, , ,   217.18983,  -14.34249,  1.57607704818016, -2.0273213,
 1989-Dec-10 00:00, , ,   217.66260,  -14.51129,  1.57490369314482, -2.0358558,
 1989-Dec-11 00:00, , ,   218.13680,  -14.67940,  1.57372544796302, -2.0442549,
 1989-Dec-12 00:00, , ,   218.61244,  -14.84679,  1.57254239122131, -2.0525174,
 1989-Dec-13 00:00, , ,   219.08954,  -15.01345,  1.57135460219983, -2.0606420,
 1989-Dec-14 00:00, , ,   219.56810,  -15.17937,  1.57016216087278, -2.0686276,
 1989-Dec-15 00:00, , ,   220.04814,  -15.34453,  1.56896514790934, -2.0764728,
 1989-Dec-16 00:00, , ,   220.52968,  -15.50891,  1.56776364467522, -2.0841766,
 1989-Dec-17 00:00, , ,   221.01272,  -15.67250,  1.56655773323391, -2.0917376,
 1989-Dec-18 00:00, , ,   221.49729,  -15.83527,  1.56534749634659, -2.0991548,
 1989-Dec-19 00:00, , ,   221.98338,  -15.99722,  1.56413301747141, -2.1064268,
 1989-Dec-20 00:00, , ,   222.47102,  -16.15832,  1.56291438076393, -2.1135526,
 1989-Dec-21 00:00, , ,   222.96022,  -16.31856,  1.56169167107852, -2.1205308,
 1989-Dec-22 00:00, , ,   223.45099,  -16.47792,  1.56046497396939, -2.1273603,
 1989-Dec-23 00:00, , ,   223.94333,  -16.63639,  1.55923437568996, -2.1340399,
 1989-Dec-24 00:00, , ,   224.43727,  -16.79394,  1.55799996319163, -2.1405682,
 1989-Dec-25 00:00, , ,   224.93282,  -16.95056,  1.55676182412326, -2.1469442,
 1989-Dec-26 00:00, , ,   225.42997,  -17.10623,  1.55552004683097, -2.1531667,
 1989-Dec-27 00:00, , ,   225.92876,  -17.26092,  1.55427472035736, -2.1592343,
 1989-Dec-28 00:00, , ,   226.42918,  -17.41464,  1.55302593443970, -2.1651461,
 1989-Dec-29 00:00, , ,   226.93125,  -17.56734,  1.55177377950834, -2.1709006,
 1989-Dec-30 00:00, , ,   227.43498,  -17.71903,  1.55051834668581, -2.1764968,
 1989-Dec-31 00:00, , ,   227.94038,  -17.86967,  1.54925972778597, -2.1819334,
 1990-Jan-01 00:00, , ,   228.44747,  -18.01925,  1.54799800069123, -2.1872093,
 1990-Jan-02 00:00, , ,   228.95623,  -18.16774,  1.54673328779820, -2.1923231,
 1990-Jan-03 00:00, , ,   229.46670,  -18.31514,  1.54546566839463, -2.1972739,
 1990-Jan-04 00:00, , ,   229.97887,  -18.46141,  1.54419523703667, -2.2020603,
 1990-Jan-05 00:00, , ,   230.49276,  -18.60655,  1.54292208896317, -2.2066813,
 1990-Jan-06 00:00, , ,   231.00837,  -18.75053,  1.54164632009456, -2.2111356,
