

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:02:18 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1980-Feb-19 00:00, , ,   151.79098,   11.57452,  0.98652165066292,  0.9420917,
 1980-Feb-20 00:00, , ,   152.72934,   11.22589,  0.98711556907302,  1.1077168,
 1980-Feb-21 00:00, , ,   153.67079,   10.87300,  0.98779257844319,  1.2288982,
 1980-Feb-22 00:00, , ,   154.61608,   10.51571,  0.98852584212907,  1.3023321,
 1980-Feb-23 00:00, , ,   155.56557,   10.15399,  0.98928779588329,  1.3286083,
 1980-Feb-24 00:00, , ,   156.51921,    9.78789,  0.99005204360905,  1.3109758,
 1980-Feb-25 00:00, , ,   157.47667,    9.41757,  0.99079455855484,  1.2542302,
 1980-Feb-26 00:00, , ,   158.43737,    9.04324,  0.99149433344714,  1.1639318,
 1980-Feb-27 00:00, , ,   159.40059,    8.66516,  0.99213367778412,  1.0459538,
 1980-Feb-28 00:00, , ,   160.36545,    8.28364,  0.99269832725182,  0.9062647,
 1980-Feb-29 00:00, , ,   161.33101,    7.89904,  0.99317746764333,  0.7508333,
 1980-Mar-01 00:00, , ,   162.29629,    7.51173,  0.99356371888493,  0.5855746,
 1980-Mar-02 00:00, , ,   163.26027,    7.12213,  0.99385308808744,  0.4162924,
 1980-Mar-03 00:00, , ,   164.22194,    6.73065,  0.99404488590147,  0.2486110,
 1980-Mar-04 00:00, , ,   165.18033,    6.33771,  0.99414160335705,  0.0879107,
 1980-Mar-05 00:00, , ,   166.13451,    5.94374,  0.99414875901783, -0.0607069,
 1980-Mar-06 00:00, , ,   167.08364,    5.54915,  0.99407473989965, -0.1924032,
 1980-Mar-07 00:00, , ,   168.02694,    5.15436,  0.99393066654040, -0.3025359,
 1980-Mar-08 00:00, , ,   168.96377,    4.75975,  0.99373030766559, -0.3865601,
 1980-Mar-09 00:00, , ,   169.89356,    4.36568,  0.99349005025587, -0.4399451,
 1980-Mar-10 00:00, , ,   170.81594,    3.97248,  0.99322889503492, -0.4581850,
 1980-Mar-11 00:00, , ,   171.73069,    3.58042,  0.99296839512309, -0.4370041,
 1980-Mar-12 00:00, , ,   172.63786,    3.18973,  0.99273239071696, -0.3728762,
 1980-Mar-13 00:00, , ,   173.53777,    2.80050,  0.99254633169784, -0.2639393,
 1980-Mar-14 00:00, , ,   174.43112,    2.41275,  0.99243596403518, -0.1112583,
 1980-Mar-15 00:00, , ,   175.31900,    2.02633,  0.99242525189622,  0.0798685,
 1980-Mar-16 00:00, , ,   176.20292,    1.64096,  0.99253367273801,  0.2991644,
 1980-Mar-17 00:00, , ,   177.08467,    1.25623,  0.99277341599979,  0.5318840,
 1980-Mar-18 00:00, , ,   177.96620,    0.87163,  0.99314732279720,  0.7608515,
 1980-Mar-19 00:00, , ,   178.84940,    0.48666,  0.99364833036065,  0.9694684,
 1980-Mar-20 00:00, , ,   179.73593,    0.10085,  0.99426064904216,  1.1444913,
 1980-Mar-21 00:00, , ,   180.62706,   -0.28617,  0.99496221088777,  1.2775405,
 1980-Mar-22 00:00, , ,   181.52365,   -0.67464,  0.99572754169856,  1.3650912,
 1980-Mar-23 00:00, , ,   182.42617,   -1.06469,  0.99653029827905,  1.4074397,
 1980-Mar-24 00:00, , ,   183.33474,   -1.45630,  0.99734508559550,  1.4073533,
 1980-Mar-25 00:00, , ,   184.24921,   -1.84939,  0.99814853212740,  1.3689089,
 1980-Mar-26 00:00, , ,   185.16920,   -2.24379,  0.99891980373486,  1.2967212,
 1980-Mar-27 00:00, , ,   186.09420,   -2.63926,  0.99964078287469,  1.1955425,
 1980-Mar-28 00:00, , ,   187.02356,   -3.03550,  1.00029610001702,  1.0701306,
 1980-Mar-29 00:00, , ,   187.95651,   -3.43218,  1.00087313761851,  0.9252683,
 1980-Mar-30 00:00, , ,   188.89223,   -3.82894,  1.00136206562198,  0.7658396,
 1980-Mar-31 00:00, , ,   189.82983,   -4.22538,  1.00175592219535,  0.5969024,
 1980-Apr-01 00:00, , ,   190.76837,   -4.62106,  1.00205072590510,  0.4237215,
 1980-Apr-02 00:00, , ,   191.70689,   -5.01555,  1.00224559426717,  0.2517585,
 1980-Apr-03 00:00, , ,   192.64442,   -5.40839,  1.00234284576424,  0.0866280,
 1980-Apr-04 00:00, , ,   193.58002,   -5.79911,  1.00234807332527, -0.0659539,
 1980-Apr-05 00:00, , ,   194.51279,   -6.18726,  1.00227019024470, -0.2002107,
 1980-Apr-06 00:00, , ,   195.44192,   -6.57241,  1.00212145659588, -0.3103337,
 1980-Apr-07 00:00, , ,   196.36667,   -6.95413,  1.00191748764319, -0.3905240,
 1980-Apr-08 00:00, , ,   197.28647,   -7.33206,  1.00167721979546, -0.4351108,
 1980-Apr-09 00:00, , ,   198.20095,   -7.70587,  1.00142276243017, -0.4388471,
 1980-Apr-10 00:00, , ,   199.10996,   -8.07530,  1.00117900146842, -0.3974912,
 1980-Apr-11 00:00, , ,   200.01371,   -8.44022,  1.00097276428193, -0.3087476,
