

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:46:32 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Sun (10)                        {source: ura116}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_URANUS                      {East-longitude positive}
Target radii    : 25559.0, 25559.0, 24973.0 km    {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: ura116}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1987-Aug-31 00:00, , ,   265.40565,  -23.52962,  19.2270856047988,  0.3102036,
 1987-Sep-01 00:00, , ,   265.41836,  -23.53015,  19.2272647620636,  0.3102020,
 1987-Sep-02 00:00, , ,   265.43108,  -23.53067,  19.2274439123689,  0.3101808,
 1987-Sep-03 00:00, , ,   265.44379,  -23.53120,  19.2276230610690,  0.3102082,
 1987-Sep-04 00:00, , ,   265.45651,  -23.53172,  19.2278022259527,  0.3102106,
 1987-Sep-05 00:00, , ,   265.46922,  -23.53224,  19.2279813850017,  0.3102163,
 1987-Sep-06 00:00, , ,   265.48194,  -23.53276,  19.2281605702102,  0.3102861,
 1987-Sep-07 00:00, , ,   265.49465,  -23.53328,  19.2283397749678,  0.3102735,
 1987-Sep-08 00:00, , ,   265.50736,  -23.53380,  19.2285189688565,  0.3102644,
 1987-Sep-09 00:00, , ,   265.52008,  -23.53431,  19.2286981570782,  0.3102393,
 1987-Sep-10 00:00, , ,   265.53279,  -23.53483,  19.2288773222053,  0.3102105,
 1987-Sep-11 00:00, , ,   265.54551,  -23.53534,  19.2290564923901,  0.3102349,
 1987-Sep-12 00:00, , ,   265.55822,  -23.53586,  19.2292356582736,  0.3101930,
 1987-Sep-13 00:00, , ,   265.57093,  -23.53637,  19.2294148059528,  0.3102002,
 1987-Sep-14 00:00, , ,   265.58364,  -23.53688,  19.2295939719603,  0.3102265,
 1987-Sep-15 00:00, , ,   265.59636,  -23.53739,  19.2297731413703,  0.3102247,
 1987-Sep-16 00:00, , ,   265.60907,  -23.53790,  19.2299523171775,  0.3102411,
 1987-Sep-17 00:00, , ,   265.62178,  -23.53841,  19.2301314816716,  0.3101867,
 1987-Sep-18 00:00, , ,   265.63449,  -23.53892,  19.2303106263319,  0.3101920,
 1987-Sep-19 00:00, , ,   265.64721,  -23.53943,  19.2304897873893,  0.3102136,
 1987-Sep-20 00:00, , ,   265.65992,  -23.53993,  19.2306689407020,  0.3101878,
 1987-Sep-21 00:00, , ,   265.67263,  -23.54044,  19.2308480961766,  0.3102155,
 1987-Sep-22 00:00, , ,   265.68534,  -23.54094,  19.2310272634571,  0.3102196,
 1987-Sep-23 00:00, , ,   265.69805,  -23.54144,  19.2312064384327,  0.3102608,
 1987-Sep-24 00:00, , ,   265.71077,  -23.54194,  19.2313856359577,  0.3102656,
 1987-Sep-25 00:00, , ,   265.72348,  -23.54245,  19.2315648100038,  0.3102020,
 1987-Sep-26 00:00, , ,   265.73619,  -23.54295,  19.2317439656819,  0.3102051,
 1987-Sep-27 00:00, , ,   265.74890,  -23.54344,  19.2319231159512,  0.3101709,
 1987-Sep-28 00:00, , ,   265.76161,  -23.54394,  19.2321022469669,  0.3101549,
 1987-Sep-29 00:00, , ,   265.77432,  -23.54444,  19.2322813783325,  0.3101511,
 1987-Sep-30 00:00, , ,   265.78703,  -23.54493,  19.2324604973040,  0.3101386,
 1987-Oct-01 00:00, , ,   265.79974,  -23.54543,  19.2326396364337,  0.3102104,
 1987-Oct-02 00:00, , ,   265.81245,  -23.54592,  19.2328188058853,  0.3102189,
 1987-Oct-03 00:00, , ,   265.82516,  -23.54641,  19.2329979678549,  0.3102152,
 1987-Oct-04 00:00, , ,   265.83787,  -23.54690,  19.2331771353034,  0.3102193,
 1987-Oct-05 00:00, , ,   265.85058,  -23.54739,  19.2333562922968,  0.3101898,
 1987-Oct-06 00:00, , ,   265.86329,  -23.54788,  19.2335354474237,  0.3102088,
 1987-Oct-07 00:00, , ,   265.87600,  -23.54837,  19.2337145968574,  0.3101609,
 1987-Oct-08 00:00, , ,   265.88871,  -23.54886,  19.2338937189692,  0.3101439,
 1987-Oct-09 00:00, , ,   265.90141,  -23.54934,  19.2340728565119,  0.3101853,
 1987-Oct-10 00:00, , ,   265.91412,  -23.54983,  19.2342520008521,  0.3101774,
 1987-Oct-11 00:00, , ,   265.92683,  -23.55031,  19.2344311464384,  0.3101914,
 1987-Oct-12 00:00, , ,   265.93954,  -23.55079,  19.2346102899982,  0.3101548,
 1987-Oct-13 00:00, , ,   265.95225,  -23.55128,  19.2347894128808,  0.3101495,
 1987-Oct-14 00:00, , ,   265.96496,  -23.55176,  19.2349685475141,  0.3101689,
 1987-Oct-15 00:00, , ,   265.97766,  -23.55224,  19.2351476700936,  0.3101165,
 1987-Oct-16 00:00, , ,   265.99037,  -23.55271,  19.2353267791340,  0.3101336,
 1987-Oct-17 00:00, , ,   266.00308,  -23.55319,  19.2355059024332,  0.3101508,
 1987-Oct-18 00:00, , ,   266.01578,  -23.55367,  19.2356850351116,  0.3101834,
 1987-Oct-19 00:00, , ,   266.02849,  -23.55414,  19.2358641961708,  0.3102184,
 1987-Oct-20 00:00, , ,   266.04120,  -23.55462,  19.2360433498658,  0.3101758,
 1987-Oct-21 00:00, , ,   266.05391,  -23.55509,  19.2362224918487,  0.3101904,
 1987-Oct-22 00:00, , ,   266.06661,  -23.55556,  19.2364016406773,  0.3101689,
 1987-Oct-23 00:00, , ,   266.07932,  -23.55603,  19.2365807629510,  0.3101243,
 1987-Oct-24 00:00, , ,   266.09202,  -23.55650,  19.2367598704505,  0.3101080,
 1987-Oct-25 00:00, , ,   266.10473,  -23.55697,  19.2369389596871,  0.3100707,
 1987-Oct-26 00:00, , ,   266.11743,  -23.55744,  19.2371180535556,  0.3101259,
 1987-Oct-27 00:00, , ,   266.13014,  -23.55791,  19.2372971764969,  0.3101450,
 1987-Oct-28 00:00, , ,   266.14285,  -23.55837,  19.2374762930620,  0.3101344,
 1987-Oct-29 00:00, , ,   266.15555,  -23.55884,  19.2376554228555,  0.3101711,
 1987-Oct-30 00:00, , ,   266.16826,  -23.55930,  19.2378345596329,  0.3101604,
 1987-Oct-31 00:00, , ,   266.18096,  -23.55977,  19.2380136939932,  0.3101738,
 1987-Nov-01 00:00, , ,   266.19367,  -23.56023,  19.2381928273102,  0.3101339,
 1987-Nov-02 00:00, , ,   266.20637,  -23.56069,  19.2383719306105,  0.3101024,
 1987-Nov-03 00:00, , ,   266.21907,  -23.56115,  19.2385510432570,  0.3101501,
 1987-Nov-04 00:00, , ,   266.23178,  -23.56161,  19.2387301671520,  0.3101350,
 1987-Nov-05 00:00, , ,   266.24448,  -23.56207,  19.2389092864001,  0.3101460,
 1987-Nov-06 00:00, , ,   266.25719,  -23.56252,  19.2390884122450,  0.3101401,
 1987-Nov-07 00:00, , ,   266.26989,  -23.56298,  19.2392675251682,  0.3101283,
 1987-Nov-08 00:00, , ,   266.28259,  -23.56343,  19.2394466484682,  0.3101503,
 1987-Nov-09 00:00, , ,   266.29530,  -23.56389,  19.2396257599496,  0.3100883,
 1987-Nov-10 00:00, , ,   266.30800,  -23.56434,  19.2398048427120,  0.3100809,
 1987-Nov-11 00:00, , ,   266.32070,  -23.56479,  19.2399839364093,  0.3100985,
 1987-Nov-12 00:00, , ,   266.33340,  -23.56524,  19.2401630352109,  0.3101131,
 1987-Nov-13 00:00, , ,   266.34611,  -23.56569,  19.2403421562489,  0.3101627,
 1987-Nov-14 00:00, , ,   266.35881,  -23.56614,  19.2405212850482,  0.3101425,
 1987-Nov-15 00:00, , ,   266.37151,  -23.56658,  19.2407004131119,  0.3101755,
 1987-Nov-16 00:00, , ,   266.38421,  -23.56703,  19.2408795649811,  0.3101916,
 1987-Nov-17 00:00, , ,   266.39692,  -23.56748,  19.2410586975487,  0.3101354,
 1987-Nov-18 00:00, , ,   266.40962,  -23.56792,  19.2412378092685,  0.3101141,
 1987-Nov-19 00:00, , ,   266.42232,  -23.56836,  19.2414169027185,  0.3100684,
 1987-Nov-20 00:00, , ,   266.43502,  -23.56881,  19.2415959834576,  0.3100903,
 1987-Nov-21 00:00, , ,   266.44772,  -23.56925,  19.2417750827952,  0.3101011,
 1987-Nov-22 00:00, , ,   266.46042,  -23.56969,  19.2419541710898,  0.3100754,
 1987-Nov-23 00:00, , ,   266.47312,  -23.57012,  19.2421332695254,  0.3101319,
 1987-Nov-24 00:00, , ,   266.48582,  -23.57056,  19.2423123900605,  0.3101393,
 1987-Nov-25 00:00, , ,   266.49852,  -23.57100,  19.2424915106482,  0.3101462,
 1987-Nov-26 00:00, , ,   266.51122,  -23.57144,  19.2426706350058,  0.3101294,
 1987-Nov-27 00:00, , ,   266.52392,  -23.57187,  19.2428497333808,  0.3100886,
 1987-Nov-28 00:00, , ,   266.53662,  -23.57230,  19.2430288348159,  0.3101300,
 1987-Nov-29 00:00, , ,   266.54932,  -23.57274,  19.2432079496598,  0.3101138,
 1987-Nov-30 00:00, , ,   266.56202,  -23.57317,  19.2433870508334,  0.3101129,
 1987-Dec-01 00:00, , ,   266.57472,  -23.57360,  19.2435661630747,  0.3101315,
 1987-Dec-02 00:00, , ,   266.58742,  -23.57403,  19.2437452748947,  0.3101228,
 1987-Dec-03 00:00, , ,   266.60012,  -23.57446,  19.2439243963311,  0.3101543,
 1987-Dec-04 00:00, , ,   266.61282,  -23.57488,  19.2441035118633,  0.3100955,
 1987-Dec-05 00:00, , ,   266.62551,  -23.57531,  19.2442825910959,  0.3100609,
 1987-Dec-06 00:00, , ,   266.63821,  -23.57574,  19.2444616739037,  0.3100783,
 1987-Dec-07 00:00, , ,   266.65091,  -23.57616,  19.2446407530082,  0.3100630,
 1987-Dec-08 00:00, , ,   266.66361,  -23.57658,  19.2448198368196,  0.3100952,
 1987-Dec-09 00:00, , ,   266.67630,  -23.57701,  19.2449989333361,  0.3100918,
 1987-Dec-10 00:00, , ,   266.68900,  -23.57743,  19.2451780341730,  0.3101361,
 1987-Dec-11 00:00, , ,   266.70170,  -23.57785,  19.2453571721431,  0.3101887,
 1987-Dec-12 00:00, , ,   266.71440,  -23.57827,  19.2455363084082,  0.3101410,
 1987-Dec-13 00:00, , ,   266.72709,  -23.57868,  19.2457154264897,  0.3101340,
 1987-Dec-14 00:00, , ,   266.73979,  -23.57910,  19.2458945359848,  0.3101002,
 1987-Dec-15 00:00, , ,   266.75249,  -23.57952,  19.2460736252162,  0.3100864,
 1987-Dec-16 00:00, , ,   266.76518,  -23.57993,  19.2462527195139,  0.3100872,
 1987-Dec-17 00:00, , ,   266.77788,  -23.58035,  19.2464317950561,  0.3100434,
 1987-Dec-18 00:00, , ,   266.79057,  -23.58076,  19.2466108697391,  0.3100935,
 1987-Dec-19 00:00, , ,   266.80327,  -23.58117,  19.2467899751205,  0.3101170,
 1987-Dec-20 00:00, , ,   266.81597,  -23.58158,  19.2469690816125,  0.3101195,
 1987-Dec-21 00:00, , ,   266.82866,  -23.58199,  19.2471481948262,  0.3101264,
 1987-Dec-22 00:00, , ,   266.84136,  -23.58240,  19.2473272942530,  0.3100860,
 1987-Dec-23 00:00, , ,   266.85405,  -23.58281,  19.2475063925536,  0.3101226,
 1987-Dec-24 00:00, , ,   266.86675,  -23.58321,  19.2476855048888,  0.3101112,
 1987-Dec-25 00:00, , ,   266.87944,  -23.58362,  19.2478645966552,  0.3100869,
 1987-Dec-26 00:00, , ,   266.89213,  -23.58402,  19.2480436988664,  0.3101251,
 1987-Dec-27 00:00, , ,   266.90483,  -23.58443,  19.2482228131012,  0.3101310,
 1987-Dec-28 00:00, , ,   266.91752,  -23.58483,  19.2484019378635,  0.3101681,
 1987-Dec-29 00:00, , ,   266.93022,  -23.58523,  19.2485810695009,  0.3101312,
 1987-Dec-30 00:00, , ,   266.94291,  -23.58563,  19.2487601691452,  0.3100903,
 1987-Dec-31 00:00, , ,   266.95560,  -23.58603,  19.2489392684727,  0.3101122,
 1988-Jan-01 00:00, , ,   266.96830,  -23.58643,  19.2491183629720,  0.3100670,
 1988-Jan-02 00:00, , ,   266.98099,  -23.58683,  19.2492974387739,  0.3100668,
 1988-Jan-03 00:00, , ,   266.99368,  -23.58722,  19.2494765205318,  0.3100705,
 1988-Jan-04 00:00, , ,   267.00637,  -23.58762,  19.2496556041940,  0.3101019,
 1988-Jan-05 00:00, , ,   267.01907,  -23.58801,  19.2498347275597,  0.3101759,
 1988-Jan-06 00:00, , ,   267.03176,  -23.58841,  19.2500138659785,  0.3101536,
 1988-Jan-07 00:00, , ,   267.04445,  -23.58880,  19.2501929939707,  0.3101661,
 1988-Jan-08 00:00, , ,   267.05714,  -23.58919,  19.2503721324544,  0.3101631,
 1988-Jan-09 00:00, , ,   267.06984,  -23.58958,  19.2505512567591,  0.3101351,
 1988-Jan-10 00:00, , ,   267.08253,  -23.58997,  19.2507303759423,  0.3101324,
 1988-Jan-11 00:00, , ,   267.09522,  -23.59036,  19.2509094738066,  0.3100716,
 1988-Jan-12 00:00, , ,   267.10791,  -23.59074,  19.2510885580894,  0.3101007,
 1988-Jan-13 00:00, , ,   267.12060,  -23.59113,  19.2512676718873,  0.3101375,
 1988-Jan-14 00:00, , ,   267.13329,  -23.59151,  19.2514467852897,  0.3101261,
 1988-Jan-15 00:00, , ,   267.14598,  -23.59190,  19.2516259048299,  0.3101480,
 1988-Jan-16 00:00, , ,   267.15867,  -23.59228,  19.2518050253167,  0.3101256,
 1988-Jan-17 00:00, , ,   267.17136,  -23.59266,  19.2519841427055,  0.3101553,
 1988-Jan-18 00:00, , ,   267.18405,  -23.59304,  19.2521632749310,  0.3101472,
 1988-Jan-19 00:00, , ,   267.19674,  -23.59342,  19.2523423832866,  0.3101013,
 1988-Jan-20 00:00, , ,   267.20943,  -23.59380,  19.2525214941345,  0.3101495,
 1988-Jan-21 00:00, , ,   267.22212,  -23.59418,  19.2527006256415,  0.3101639,
 1988-Jan-22 00:00, , ,   267.23481,  -23.59455,  19.2528797674226,  0.3101970,
 1988-Jan-23 00:00, , ,   267.24750,  -23.59493,  19.2530589274439,  0.3101994,
 1988-Jan-24 00:00, , ,   267.26019,  -23.59530,  19.2532380699175,  0.3101696,
 1988-Jan-25 00:00, , ,   267.27287,  -23.59568,  19.2534172166933,  0.3102013,
 1988-Jan-26 00:00, , ,   267.28556,  -23.59605,  19.2535963632244,  0.3101509,
 1988-Jan-27 00:00, , ,   267.29825,  -23.59642,  19.2537754767346,  0.3101190,
 1988-Jan-28 00:00, , ,   267.31094,  -23.59679,  19.2539545853555,  0.3101161,
 1988-Jan-29 00:00, , ,   267.32363,  -23.59716,  19.2541336892311,  0.3101185,
 1988-Jan-30 00:00, , ,   267.33631,  -23.59753,  19.2543128197846,  0.3101922,
 1988-Jan-31 00:00, , ,   267.34900,  -23.59790,  19.2544919723488,  0.3101874,
 1988-Feb-01 00:00, , ,   267.36169,  -23.59826,  19.2546711214702,  0.3102096,
 1988-Feb-02 00:00, , ,   267.37438,  -23.59863,  19.2548502997597,  0.3102534,
 1988-Feb-03 00:00, , ,   267.38706,  -23.59899,  19.2550294798084,  0.3102326,
 1988-Feb-04 00:00, , ,   267.39975,  -23.59935,  19.2552086530297,  0.3102302,
 1988-Feb-05 00:00, , ,   267.41243,  -23.59972,  19.2553878116349,  0.3101727,
 1988-Feb-06 00:00, , ,   267.42512,  -23.60008,  19.2555669479109,  0.3101813,
 1988-Feb-07 00:00, , ,   267.43781,  -23.60044,  19.2557461067405,  0.3102192,
 1988-Feb-08 00:00, , ,   267.45049,  -23.60080,  19.2559252632312,  0.3101873,
 1988-Feb-09 00:00, , ,   267.46318,  -23.60115,  19.2561044189409,  0.3102184,
 1988-Feb-10 00:00, , ,   267.47586,  -23.60151,  19.2562835879664,  0.3102209,
 1988-Feb-11 00:00, , ,   267.48855,  -23.60187,  19.2564627560256,  0.3102366,
 1988-Feb-12 00:00, , ,   267.50123,  -23.60222,  19.2566419388480,  0.3102383,
 1988-Feb-13 00:00, , ,   267.51392,  -23.60257,  19.2568210976817,  0.3101800,
 1988-Feb-14 00:00, , ,   267.52660,  -23.60293,  19.2570002475581,  0.3102172,
 1988-Feb-15 00:00, , ,   267.53929,  -23.60328,  19.2571794207751,  0.3102319,
 1988-Feb-16 00:00, , ,   267.55197,  -23.60363,  19.2573585972722,  0.3102504,
 1988-Feb-17 00:00, , ,   267.56466,  -23.60398,  19.2575377935949,  0.3102827,
 1988-Feb-18 00:00, , ,   267.57734,  -23.60433,  19.2577169906319,  0.3102689,
 1988-Feb-19 00:00, , ,   267.59002,  -23.60467,  19.2578962001106,  0.3103198,
 1988-Feb-20 00:00, , ,   267.60271,  -23.60502,  19.2580754226347,  0.3102903,
 1988-Feb-21 00:00, , ,   267.61539,  -23.60537,  19.2582546085496,  0.3102324,
 1988-Feb-22 00:00, , ,   267.62807,  -23.60571,  19.2584337818409,  0.3102252,
 1988-Feb-23 00:00, , ,   267.64075,  -23.60605,  19.2586129433798,  0.3101997,
 1988-Feb-24 00:00, , ,   267.65344,  -23.60640,  19.2587921074882,  0.3102400,
 1988-Feb-25 00:00, , ,   267.66612,  -23.60674,  19.2589712872492,  0.3102316,
 1988-Feb-26 00:00, , ,   267.67880,  -23.60708,  19.2591504605949,  0.3102486,
 1988-Feb-27 00:00, , ,   267.69148,  -23.60742,  19.2593296688947,  0.3103272,
 1988-Feb-28 00:00, , ,   267.70417,  -23.60775,  19.2595088962385,  0.3103162,
 1988-Feb-29 00:00, , ,   267.71685,  -23.60809,  19.2596881187957,  0.3103193,
 1988-Mar-01 00:00, , ,   267.72953,  -23.60843,  19.2598673376195,  0.3102874,
 1988-Mar-02 00:00, , ,   267.74221,  -23.60876,  19.2600465337347,  0.3102748,
 1988-Mar-03 00:00, , ,   267.75489,  -23.60910,  19.2602257440391,  0.3103054,
 1988-Mar-04 00:00, , ,   267.76757,  -23.60943,  19.2604049486073,  0.3102589,
 1988-Mar-05 00:00, , ,   267.78025,  -23.60976,  19.2605841395376,  0.3102821,
 1988-Mar-06 00:00, , ,   267.79293,  -23.61009,  19.2607633513006,  0.3103031,
 1988-Mar-07 00:00, , ,   267.80561,  -23.61042,  19.2609425658362,  0.3103079,
 1988-Mar-08 00:00, , ,   267.81829,  -23.61075,  19.2611217915950,  0.3103228,
 1988-Mar-09 00:00, , ,   267.83097,  -23.61108,  19.2613009987332,  0.3102582,
 1988-Mar-10 00:00, , ,   267.84365,  -23.61140,  19.2614801874314,  0.3102744,
 1988-Mar-11 00:00, , ,   267.85633,  -23.61173,  19.2616593953299,  0.3102894,
 1988-Mar-12 00:00, , ,   267.86901,  -23.61205,  19.2618385943142,  0.3102747,
 1988-Mar-13 00:00, , ,   267.88169,  -23.61238,  19.2620178033148,  0.3103115,
 1988-Mar-14 00:00, , ,   267.89437,  -23.61270,  19.2621970254391,  0.3103170,
 1988-Mar-15 00:00, , ,   267.90705,  -23.61302,  19.2623762645120,  0.3103827,
 1988-Mar-16 00:00, , ,   267.91973,  -23.61334,  19.2625555324731,  0.3103850,
 1988-Mar-17 00:00, , ,   267.93241,  -23.61366,  19.2627347748754,  0.3103248,
 1988-Mar-18 00:00, , ,   267.94508,  -23.61398,  19.2629140046477,  0.3103320,
 1988-Mar-19 00:00, , ,   267.95776,  -23.61430,  19.2630932253708,  0.3102912,
 1988-Mar-20 00:00, , ,   267.97044,  -23.61461,  19.2632724280021,  0.3102842,
 1988-Mar-21 00:00, , ,   267.98312,  -23.61493,  19.2634516315137,  0.3102674,
 1988-Mar-22 00:00, , ,   267.99579,  -23.61524,  19.2636308179700,  0.3102609,
 1988-Mar-23 00:00, , ,   268.00847,  -23.61556,  19.2638100317531,  0.3103438,
 1988-Mar-24 00:00, , ,   268.02115,  -23.61587,  19.2639892754661,  0.3103451,
 1988-Mar-25 00:00, , ,   268.03383,  -23.61618,  19.2641685145769,  0.3103547,
 1988-Mar-26 00:00, , ,   268.04650,  -23.61649,  19.2643477624197,  0.3103559,
 1988-Mar-27 00:00, , ,   268.05918,  -23.61680,  19.2645269983805,  0.3103339,
 1988-Mar-28 00:00, , ,   268.07186,  -23.61711,  19.2647062417227,  0.3103634,
 1988-Mar-29 00:00, , ,   268.08453,  -23.61741,  19.2648854784731,  0.3103101,
 1988-Mar-30 00:00, , ,   268.09721,  -23.61772,  19.2650646904799,  0.3103099,
 1988-Mar-31 00:00, , ,   268.10988,  -23.61802,  19.2652439247964,  0.3103501,
 1988-Apr-01 00:00, , ,   268.12256,  -23.61833,  19.2654231653489,  0.3103483,
 1988-Apr-02 00:00, , ,   268.13523,  -23.61863,  19.2656024126221,  0.3103686,
 1988-Apr-03 00:00, , ,   268.14791,  -23.61893,  19.2657816529746,  0.3103159,
 1988-Apr-04 00:00, , ,   268.16058,  -23.61923,  19.2659608712575,  0.3103189,
 1988-Apr-05 00:00, , ,   268.17326,  -23.61953,  19.2661401032319,  0.3103317,
 1988-Apr-06 00:00, , ,   268.18593,  -23.61983,  19.2663193165820,  0.3102756,
 1988-Apr-07 00:00, , ,   268.19860,  -23.62013,  19.2664985205057,  0.3102992,
 1988-Apr-08 00:00, , ,   268.21128,  -23.62043,  19.2666777385653,  0.3103140,
 1988-Apr-09 00:00, , ,   268.22395,  -23.62072,  19.2668569708022,  0.3103687,
 1988-Apr-10 00:00, , ,   268.23663,  -23.62102,  19.2670362403183,  0.3104039,
 1988-Apr-11 00:00, , ,   268.24930,  -23.62131,  19.2672155009687,  0.3103639,
 1988-Apr-12 00:00, , ,   268.26197,  -23.62160,  19.2673947567392,  0.3103931,
 1988-Apr-13 00:00, , ,   268.27465,  -23.62189,  19.2675740193221,  0.3103620,
 1988-Apr-14 00:00, , ,   268.28732,  -23.62218,  19.2677532547708,  0.3103235,
 1988-Apr-15 00:00, , ,   268.29999,  -23.62247,  19.2679324767094,  0.3102991,
 1988-Apr-16 00:00, , ,   268.31266,  -23.62276,  19.2681116729098,  0.3102580,
 1988-Apr-17 00:00, , ,   268.32534,  -23.62305,  19.2682908784630,  0.3103222,
 1988-Apr-18 00:00, , ,   268.33801,  -23.62334,  19.2684701121435,  0.3103298,
 1988-Apr-19 00:00, , ,   268.35068,  -23.62362,  19.2686493367901,  0.3103281,
 1988-Apr-20 00:00, , ,   268.36335,  -23.62390,  19.2688285781354,  0.3103607,
 1988-Apr-21 00:00, , ,   268.37602,  -23.62419,  19.2690078229153,  0.3103483,
 1988-Apr-22 00:00, , ,   268.38869,  -23.62447,  19.2691870706819,  0.3103746,
 1988-Apr-23 00:00, , ,   268.40137,  -23.62475,  19.2693663161372,  0.3103232,
 1988-Apr-24 00:00, , ,   268.41404,  -23.62503,  19.2695455307265,  0.3103024,
 1988-Apr-25 00:00, , ,   268.42671,  -23.62531,  19.2697247626289,  0.3103563,
 1988-Apr-26 00:00, , ,   268.43938,  -23.62559,  19.2699040045286,  0.3103431,
 1988-Apr-27 00:00, , ,   268.45205,  -23.62586,  19.2700832473385,  0.3103636,
 1988-Apr-28 00:00, , ,   268.46472,  -23.62614,  19.2702624959145,  0.3103446,
 1988-Apr-29 00:00, , ,   268.47739,  -23.62642,  19.2704417281745,  0.3103409,
 1988-Apr-30 00:00, , ,   268.49006,  -23.62669,  19.2706209735238,  0.3103561,
 1988-May-01 00:00, , ,   268.50273,  -23.62696,  19.2708001981393,  0.3102775,
 1988-May-02 00:00, , ,   268.51539,  -23.62723,  19.2709793924041,  0.3102753,
 1988-May-03 00:00, , ,   268.52806,  -23.62750,  19.2711585949607,  0.3102825,
 1988-May-04 00:00, , ,   268.54073,  -23.62777,  19.2713378012032,  0.3103061,
 1988-May-05 00:00, , ,   268.55340,  -23.62804,  19.2715170368165,  0.3103588,
 1988-May-06 00:00, , ,   268.56607,  -23.62831,  19.2716962768680,  0.3103372,
 1988-May-07 00:00, , ,   268.57874,  -23.62858,  19.2718755220310,  0.3103868,
 1988-May-08 00:00, , ,   268.59141,  -23.62884,  19.2720547950649,  0.3103954,
 1988-May-09 00:00, , ,   268.60407,  -23.62911,  19.2722340463574,  0.3103453,
 1988-May-10 00:00, , ,   268.61674,  -23.62937,  19.2724132792984,  0.3103206,
 1988-May-11 00:00, , ,   268.62941,  -23.62963,  19.2725924871951,  0.3102626,
 1988-May-12 00:00, , ,   268.64207,  -23.62990,  19.2727716840773,  0.3102952,
 1988-May-13 00:00, , ,   268.65474,  -23.63016,  19.2729508984433,  0.3102927,
 1988-May-14 00:00, , ,   268.66741,  -23.63041,  19.2731300950450,  0.3102651,
 1988-May-15 00:00, , ,   268.68007,  -23.63067,  19.2733093046810,  0.3103205,
 1988-May-16 00:00, , ,   268.69274,  -23.63093,  19.2734885308533,  0.3103198,
 1988-May-17 00:00, , ,   268.70541,  -23.63119,  19.2736677575378,  0.3103342,
 1988-May-18 00:00, , ,   268.71807,  -23.63144,  19.2738469865912,  0.3103005,
 1988-May-19 00:00, , ,   268.73074,  -23.63170,  19.2740261836552,  0.3102637,
 1988-May-20 00:00, , ,   268.74340,  -23.63195,  19.2742053894949,  0.3103132,
 1988-May-21 00:00, , ,   268.75607,  -23.63220,  19.2743846069410,  0.3102894,
 1988-May-22 00:00, , ,   268.76873,  -23.63245,  19.2745638137928,  0.3103011,
 1988-May-23 00:00, , ,   268.78140,  -23.63270,  19.2747430338314,  0.3103137,
 1988-May-24 00:00, , ,   268.79406,  -23.63295,  19.2749222500292,  0.3103088,
 1988-May-25 00:00, , ,   268.80673,  -23.63320,  19.2751014807930,  0.3103393,
 1988-May-26 00:00, , ,   268.81939,  -23.63345,  19.2752806972471,  0.3102608,
 1988-May-27 00:00, , ,   268.83206,  -23.63369,  19.2754598713705,  0.3102272,
 1988-May-28 00:00, , ,   268.84472,  -23.63394,  19.2756390460644,  0.3102272,
 1988-May-29 00:00, , ,   268.85738,  -23.63418,  19.2758182092205,  0.3102086,
 1988-May-30 00:00, , ,   268.87005,  -23.63442,  19.2759973786557,  0.3102425,
 1988-May-31 00:00, , ,   268.88271,  -23.63466,  19.2761765549516,  0.3102257,
 1988-Jun-01 00:00, , ,   268.89537,  -23.63491,  19.2763557372457,  0.3102843,
 1988-Jun-02 00:00, , ,   268.90804,  -23.63514,  19.2765349617179,  0.3103345,
 1988-Jun-03 00:00, , ,   268.92070,  -23.63538,  19.2767141801003,  0.3102862,
 1988-Jun-04 00:00, , ,   268.93336,  -23.63562,  19.2768933837558,  0.3102802,
