

*******************************************************************************
Ephemeris / WWW_USER Tue May 30 06:45:58 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Saturn (699)                    {source: sat441l}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 1980-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_SATURN                      {West-longitude positive}
Target radii    : 60268.0, 60268.0, 54364.0 km    {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6.96E5               {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.230528.p230821                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAY-28. PREDICTS-> 2023-AUG-20
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),             delta,     deldot,
*******************************************************************************
$$SOE
 1992-Apr-22 00:00, , ,   314.59669,  -17.96724,  9.91597069155840, -0.3243415,
 1992-Apr-23 00:00, , ,   314.62822,  -17.95984,  9.91578327480682, -0.3247150,
 1992-Apr-24 00:00, , ,   314.65974,  -17.95244,  9.91559560175033, -0.3251843,
 1992-Apr-25 00:00, , ,   314.69127,  -17.94503,  9.91540763377649, -0.3257423,
 1992-Apr-26 00:00, , ,   314.72280,  -17.93761,  9.91521931838498, -0.3264131,
 1992-Apr-27 00:00, , ,   314.75432,  -17.93019,  9.91503057905893, -0.3271509,
 1992-Apr-28 00:00, , ,   314.78584,  -17.92276,  9.91484146308203, -0.3277290,
 1992-Apr-29 00:00, , ,   314.81736,  -17.91533,  9.91465202412313, -0.3282424,
 1992-Apr-30 00:00, , ,   314.84888,  -17.90789,  9.91446235763719, -0.3285383,
 1992-May-01 00:00, , ,   314.88040,  -17.90045,  9.91427255214963, -0.3287126,
 1992-May-02 00:00, , ,   314.91191,  -17.89300,  9.91408268532239, -0.3287508,
 1992-May-03 00:00, , ,   314.94342,  -17.88555,  9.91389286567658, -0.3285210,
 1992-May-04 00:00, , ,   314.97492,  -17.87809,  9.91370322901998, -0.3281991,
 1992-May-05 00:00, , ,   315.00643,  -17.87063,  9.91351376002751, -0.3279041,
 1992-May-06 00:00, , ,   315.03793,  -17.86315,  9.91332444647621, -0.3277038,
 1992-May-07 00:00, , ,   315.06943,  -17.85568,  9.91313520196629, -0.3276577,
 1992-May-08 00:00, , ,   315.10094,  -17.84820,  9.91294593953287, -0.3277686,
 1992-May-09 00:00, , ,   315.13244,  -17.84071,  9.91275657864817, -0.3280099,
 1992-May-10 00:00, , ,   315.16395,  -17.83322,  9.91256698213514, -0.3285836,
 1992-May-11 00:00, , ,   315.19545,  -17.82572,  9.91237703402876, -0.3291930,
 1992-May-12 00:00, , ,   315.22696,  -17.81822,  9.91218671879582, -0.3298585,
 1992-May-13 00:00, , ,   315.25846,  -17.81071,  9.91199602325000, -0.3304950,
 1992-May-14 00:00, , ,   315.28996,  -17.80320,  9.91180496713148, -0.3310941,
 1992-May-15 00:00, , ,   315.32146,  -17.79568,  9.91161359437094, -0.3316201,
 1992-May-16 00:00, , ,   315.35295,  -17.78816,  9.91142193741592, -0.3320049,
 1992-May-17 00:00, , ,   315.38444,  -17.78063,  9.91123015862278, -0.3320799,
 1992-May-18 00:00, , ,   315.41593,  -17.77310,  9.91103836767133, -0.3320464,
 1992-May-19 00:00, , ,   315.44742,  -17.76556,  9.91084664311302, -0.3318691,
 1992-May-20 00:00, , ,   315.47890,  -17.75801,  9.91065504826950, -0.3315827,
 1992-May-21 00:00, , ,   315.51038,  -17.75046,  9.91046362441110, -0.3313119,
 1992-May-22 00:00, , ,   315.54186,  -17.74291,  9.91027235986156, -0.3310197,
 1992-May-23 00:00, , ,   315.57335,  -17.73534,  9.91008121994741, -0.3309506,
 1992-May-24 00:00, , ,   315.60483,  -17.72778,  9.90989003265142, -0.3311307,
 1992-May-25 00:00, , ,   315.63631,  -17.72020,  9.90969869853091, -0.3314681,
 1992-May-26 00:00, , ,   315.66779,  -17.71263,  9.90950713909436, -0.3319167,
 1992-May-27 00:00, , ,   315.69927,  -17.70504,  9.90931526746622, -0.3325298,
 1992-May-28 00:00, , ,   315.73076,  -17.69746,  9.90912303599776, -0.3331635,
 1992-May-29 00:00, , ,   315.76223,  -17.68986,  9.90893039809627, -0.3339214,
 1992-May-30 00:00, , ,   315.79371,  -17.68227,  9.90873736929742, -0.3344907,
 1992-May-31 00:00, , ,   315.82519,  -17.67467,  9.90854405049193, -0.3349293,
 1992-Jun-01 00:00, , ,   315.85666,  -17.66706,  9.90835051075012, -0.3352684,
 1992-Jun-02 00:00, , ,   315.88813,  -17.65945,  9.90815681183319, -0.3354425,
 1992-Jun-03 00:00, , ,   315.91959,  -17.65183,  9.90796308724782, -0.3353995,
 1992-Jun-04 00:00, , ,   315.95106,  -17.64420,  9.90776942031849, -0.3351938,
 1992-Jun-05 00:00, , ,   315.98252,  -17.63657,  9.90757593696368, -0.3348291,
 1992-Jun-06 00:00, , ,   316.01398,  -17.62894,  9.90738264113096, -0.3345537,
 1992-Jun-07 00:00, , ,   316.04544,  -17.62130,  9.90718947401963, -0.3343880,
 1992-Jun-08 00:00, , ,   316.07689,  -17.61365,  9.90699638321369, -0.3342757,
 1992-Jun-09 00:00, , ,   316.10835,  -17.60600,  9.90680329877922, -0.3344129,
 1992-Jun-10 00:00, , ,   316.13981,  -17.59834,  9.90661008134390, -0.3347042,
 1992-Jun-11 00:00, , ,   316.17127,  -17.59068,  9.90641663420240, -0.3352329,
 1992-Jun-12 00:00, , ,   316.20273,  -17.58301,  9.90622283349596, -0.3358786,
 1992-Jun-13 00:00, , ,   316.23419,  -17.57534,  9.90602866132395, -0.3365154,
 1992-Jun-14 00:00, , ,   316.26565,  -17.56766,  9.90583413938589, -0.3371151,
 1992-Jun-15 00:00, , ,   316.29710,  -17.55998,  9.90563924131382, -0.3377762,
 1992-Jun-16 00:00, , ,   316.32855,  -17.55229,  9.90544401642178, -0.3382453,
 1992-Jun-17 00:00, , ,   316.36000,  -17.54460,  9.90524855070528, -0.3386005,
 1992-Jun-18 00:00, , ,   316.39145,  -17.53690,  9.90505295906638, -0.3386797,
 1992-Jun-19 00:00, , ,   316.42289,  -17.52920,  9.90485737022248, -0.3385931,
 1992-Jun-20 00:00, , ,   316.45433,  -17.52149,  9.90466186012621, -0.3384425,
 1992-Jun-21 00:00, , ,   316.48577,  -17.51378,  9.90446646347807, -0.3381564,
 1992-Jun-22 00:00, , ,   316.51721,  -17.50606,  9.90427127261733, -0.3377989,
 1992-Jun-23 00:00, , ,   316.54864,  -17.49833,  9.90407624340285, -0.3375736,
 1992-Jun-24 00:00, , ,   316.58008,  -17.49060,  9.90388131009377, -0.3375131,
 1992-Jun-25 00:00, , ,   316.61152,  -17.48286,  9.90368634215518, -0.3376804,
 1992-Jun-26 00:00, , ,   316.64295,  -17.47512,  9.90349121503840, -0.3380482,
 1992-Jun-27 00:00, , ,   316.67439,  -17.46738,  9.90329586143300, -0.3384537,
 1992-Jun-28 00:00, , ,   316.70583,  -17.45962,  9.90310021663890, -0.3390941,
 1992-Jun-29 00:00, , ,   316.73727,  -17.45187,  9.90290417438349, -0.3397759,
 1992-Jun-30 00:00, , ,   316.76870,  -17.44411,  9.90270773829950, -0.3404564,
 1992-Jul-01 00:00, , ,   316.80013,  -17.43634,  9.90251093274693, -0.3410363,
 1992-Jul-02 00:00, , ,   316.83156,  -17.42857,  9.90231382951927, -0.3414823,
 1992-Jul-03 00:00, , ,   316.86299,  -17.42079,  9.90211652299841, -0.3417707,
 1992-Jul-04 00:00, , ,   316.89441,  -17.41301,  9.90191905515134, -0.3419886,
 1992-Jul-05 00:00, , ,   316.92583,  -17.40523,  9.90172155971745, -0.3418850,
 1992-Jul-06 00:00, , ,   316.95725,  -17.39743,  9.90152416841329, -0.3416425,
 1992-Jul-07 00:00, , ,   316.98867,  -17.38963,  9.90132694475017, -0.3413267,
 1992-Jul-08 00:00, , ,   317.02008,  -17.38183,  9.90112989675250, -0.3410272,
 1992-Jul-09 00:00, , ,   317.05150,  -17.37402,  9.90093299596007, -0.3408668,
 1992-Jul-10 00:00, , ,   317.08291,  -17.36621,  9.90073615191229, -0.3407824,
 1992-Jul-11 00:00, , ,   317.11432,  -17.35838,  9.90053932572463, -0.3408683,
 1992-Jul-12 00:00, , ,   317.14574,  -17.35056,  9.90034235792182, -0.3412421,
 1992-Jul-13 00:00, , ,   317.17715,  -17.34273,  9.90014512569998, -0.3417838,
 1992-Jul-14 00:00, , ,   317.20857,  -17.33489,  9.89994756247389, -0.3423696,
 1992-Jul-15 00:00, , ,   317.23998,  -17.32705,  9.89974963126799, -0.3430471,
 1992-Jul-16 00:00, , ,   317.27139,  -17.31921,  9.89955133280456, -0.3436367,
 1992-Jul-17 00:00, , ,   317.30280,  -17.31136,  9.89935267852726, -0.3442946,
 1992-Jul-18 00:00, , ,   317.33421,  -17.30351,  9.89915367687135, -0.3447861,
 1992-Jul-19 00:00, , ,   317.36562,  -17.29565,  9.89895445348042, -0.3450610,
 1992-Jul-20 00:00, , ,   317.39702,  -17.28778,  9.89875513536081, -0.3451485,
 1992-Jul-21 00:00, , ,   317.42842,  -17.27991,  9.89855579670988, -0.3451009,
 1992-Jul-22 00:00, , ,   317.45981,  -17.27203,  9.89835654729927, -0.3448775,
 1992-Jul-23 00:00, , ,   317.49121,  -17.26415,  9.89815742751297, -0.3446221,
 1992-Jul-24 00:00, , ,   317.52260,  -17.25626,  9.89795850336674, -0.3442471,
 1992-Jul-25 00:00, , ,   317.55399,  -17.24837,  9.89775976134727, -0.3440090,
 1992-Jul-26 00:00, , ,   317.58538,  -17.24047,  9.89756108775365, -0.3440221,
 1992-Jul-27 00:00, , ,   317.61677,  -17.23257,  9.89736235765020, -0.3441704,
 1992-Jul-28 00:00, , ,   317.64817,  -17.22466,  9.89716349864827, -0.3445159,
 1992-Jul-29 00:00, , ,   317.67956,  -17.21675,  9.89696439029467, -0.3449786,
 1992-Jul-30 00:00, , ,   317.71095,  -17.20883,  9.89676498340345, -0.3455864,
 1992-Jul-31 00:00, , ,   317.74234,  -17.20090,  9.89656518323526, -0.3463085,
 1992-Aug-01 00:00, , ,   317.77373,  -17.19298,  9.89636497179474, -0.3469866,
 1992-Aug-02 00:00, , ,   317.80512,  -17.18504,  9.89616442055687, -0.3474887,
 1992-Aug-03 00:00, , ,   317.83651,  -17.17711,  9.89596357829914, -0.3479910,
 1992-Aug-04 00:00, , ,   317.86789,  -17.16916,  9.89576250575900, -0.3482766,
 1992-Aug-05 00:00, , ,   317.89927,  -17.16122,  9.89556130417524, -0.3484377,
 1992-Aug-06 00:00, , ,   317.93064,  -17.15326,  9.89536007769016, -0.3483458,
 1992-Aug-07 00:00, , ,   317.96202,  -17.14530,  9.89515896292764, -0.3480634,
 1992-Aug-08 00:00, , ,   317.99339,  -17.13734,  9.89495803675911, -0.3477568,
 1992-Aug-09 00:00, , ,   318.02476,  -17.12937,  9.89475725583178, -0.3475101,
 1992-Aug-10 00:00, , ,   318.05613,  -17.12139,  9.89455662847550, -0.3472737,
 1992-Aug-11 00:00, , ,   318.08750,  -17.11341,  9.89435607897253, -0.3472297,
 1992-Aug-12 00:00, , ,   318.11887,  -17.10542,  9.89415551645864, -0.3473498,
 1992-Aug-13 00:00, , ,   318.15024,  -17.09743,  9.89395481251598, -0.3477022,
 1992-Aug-14 00:00, , ,   318.18161,  -17.08943,  9.89375383544017, -0.3482907,
 1992-Aug-15 00:00, , ,   318.21298,  -17.08143,  9.89355251418324, -0.3488534,
 1992-Aug-16 00:00, , ,   318.24435,  -17.07343,  9.89335085943254, -0.3494942,
 1992-Aug-17 00:00, , ,   318.27572,  -17.06542,  9.89314881345605, -0.3501537,
 1992-Aug-18 00:00, , ,   318.30708,  -17.05740,  9.89294640160728, -0.3507696,
 1992-Aug-19 00:00, , ,   318.33845,  -17.04938,  9.89274367276132, -0.3512399,
 1992-Aug-20 00:00, , ,   318.36981,  -17.04136,  9.89254071930817, -0.3515208,
 1992-Aug-21 00:00, , ,   318.40116,  -17.03332,  9.89233768615502, -0.3515440,
 1992-Aug-22 00:00, , ,   318.43252,  -17.02529,  9.89213464549119, -0.3515438,
 1992-Aug-23 00:00, , ,   318.46387,  -17.01725,  9.89193167180037, -0.3513080,
 1992-Aug-24 00:00, , ,   318.49522,  -17.00920,  9.89172886529360, -0.3509757,
 1992-Aug-25 00:00, , ,   318.52657,  -17.00115,  9.89152625914915, -0.3506457,
 1992-Aug-26 00:00, , ,   318.55791,  -16.99309,  9.89132381213667, -0.3504237,
 1992-Aug-27 00:00, , ,   318.58926,  -16.98502,  9.89112144486708, -0.3504222,
 1992-Aug-28 00:00, , ,   318.62061,  -16.97695,  9.89091900041754, -0.3506184,
 1992-Aug-29 00:00, , ,   318.65196,  -16.96888,  9.89071643006720, -0.3509049,
 1992-Aug-30 00:00, , ,   318.68331,  -16.96080,  9.89051362913774, -0.3514067,
 1992-Aug-31 00:00, , ,   318.71466,  -16.95272,  9.89031049315136, -0.3520593,
 1992-Sep-01 00:00, , ,   318.74600,  -16.94463,  9.89010696808122, -0.3527201,
 1992-Sep-02 00:00, , ,   318.77735,  -16.93654,  9.88990305465737, -0.3534118,
 1992-Sep-03 00:00, , ,   318.80869,  -16.92844,  9.88969878908694, -0.3539101,
 1992-Sep-04 00:00, , ,   318.84003,  -16.92034,  9.88949425776081, -0.3543675,
 1992-Sep-05 00:00, , ,   318.87137,  -16.91223,  9.88928948449839, -0.3547018,
 1992-Sep-06 00:00, , ,   318.90271,  -16.90412,  9.88908458290662, -0.3548075,
 1992-Sep-07 00:00, , ,   318.93404,  -16.89600,  9.88887970150130, -0.3546622,
 1992-Sep-08 00:00, , ,   318.96537,  -16.88787,  9.88867492462715, -0.3544264,
 1992-Sep-09 00:00, , ,   318.99669,  -16.87974,  9.88847032898036, -0.3540785,
 1992-Sep-10 00:00, , ,   319.02802,  -16.87161,  9.88826589775805, -0.3538549,
 1992-Sep-11 00:00, , ,   319.05935,  -16.86347,  9.88806160062955, -0.3536213,
 1992-Sep-12 00:00, , ,   319.09067,  -16.85532,  9.88785740011675, -0.3535299,
 1992-Sep-13 00:00, , ,   319.12200,  -16.84717,  9.88765318130780, -0.3537213,
 1992-Sep-14 00:00, , ,   319.15333,  -16.83902,  9.88744878317575, -0.3541015,
 1992-Sep-15 00:00, , ,   319.18465,  -16.83086,  9.88724413336792, -0.3546269,
 1992-Sep-16 00:00, , ,   319.21598,  -16.82269,  9.88703913735967, -0.3552365,
 1992-Sep-17 00:00, , ,   319.24730,  -16.81452,  9.88683379957995, -0.3558522,
 1992-Sep-18 00:00, , ,   319.27863,  -16.80635,  9.88662808597117, -0.3565220,
 1992-Sep-19 00:00, , ,   319.30995,  -16.79817,  9.88642198425828, -0.3571653,
 1992-Sep-20 00:00, , ,   319.34127,  -16.78998,  9.88621557919675, -0.3575539,
 1992-Sep-21 00:00, , ,   319.37259,  -16.78179,  9.88600898690334, -0.3578427,
 1992-Sep-22 00:00, , ,   319.40390,  -16.77360,  9.88580229038267, -0.3578911,
 1992-Sep-23 00:00, , ,   319.43521,  -16.76540,  9.88559560229291, -0.3578310,
 1992-Sep-24 00:00, , ,   319.46652,  -16.75719,  9.88538899035032, -0.3576186,
 1992-Sep-25 00:00, , ,   319.49782,  -16.74898,  9.88518254344052, -0.3572630,
 1992-Sep-26 00:00, , ,   319.52913,  -16.74077,  9.88497632312180, -0.3568985,
 1992-Sep-27 00:00, , ,   319.56043,  -16.73254,  9.88477023746581, -0.3567650,
 1992-Sep-28 00:00, , ,   319.59174,  -16.72432,  9.88456420832864, -0.3567344,
 1992-Sep-29 00:00, , ,   319.62304,  -16.71609,  9.88435812858924, -0.3569268,
 1992-Sep-30 00:00, , ,   319.65434,  -16.70785,  9.88415190127492, -0.3572501,
 1992-Oct-01 00:00, , ,   319.68565,  -16.69961,  9.88394543762775, -0.3577331,
 1992-Oct-02 00:00, , ,   319.71695,  -16.69136,  9.88373864007971, -0.3584313,
 1992-Oct-03 00:00, , ,   319.74826,  -16.68311,  9.88353142571285, -0.3591026,
 1992-Oct-04 00:00, , ,   319.77956,  -16.67485,  9.88332385336279, -0.3597111,
 1992-Oct-05 00:00, , ,   319.81086,  -16.66659,  9.88311593287625, -0.3602713,
 1992-Oct-06 00:00, , ,   319.84216,  -16.65833,  9.88290772430208, -0.3607263,
 1992-Oct-07 00:00, , ,   319.87345,  -16.65006,  9.88269929570361, -0.3610168,
 1992-Oct-08 00:00, , ,   319.90474,  -16.64178,  9.88249074038959, -0.3611393,
 1992-Oct-09 00:00, , ,   319.93603,  -16.63350,  9.88228221316205, -0.3609369,
 1992-Oct-10 00:00, , ,   319.96732,  -16.62521,  9.88207381938187, -0.3607169,
 1992-Oct-11 00:00, , ,   319.99860,  -16.61692,  9.88186557193830, -0.3604117,
 1992-Oct-12 00:00, , ,   320.02989,  -16.60863,  9.88165749826423, -0.3601262,
 1992-Oct-13 00:00, , ,   320.06117,  -16.60032,  9.88144957699535, -0.3599182,
 1992-Oct-14 00:00, , ,   320.09245,  -16.59201,  9.88124172698087, -0.3598637,
 1992-Oct-15 00:00, , ,   320.12373,  -16.58370,  9.88103385952941, -0.3600282,
 1992-Oct-16 00:00, , ,   320.15502,  -16.57538,  9.88082579562674, -0.3604842,
 1992-Oct-17 00:00, , ,   320.18630,  -16.56706,  9.88061746389561, -0.3609742,
 1992-Oct-18 00:00, , ,   320.21758,  -16.55873,  9.88040881790020, -0.3615600,
 1992-Oct-19 00:00, , ,   320.24887,  -16.55040,  9.88019980772034, -0.3622375,
 1992-Oct-20 00:00, , ,   320.28015,  -16.54207,  9.87999040599908, -0.3628838,
 1992-Oct-21 00:00, , ,   320.31143,  -16.53373,  9.87978064242034, -0.3635137,
 1992-Oct-22 00:00, , ,   320.34270,  -16.52538,  9.87957056425405, -0.3639082,
 1992-Oct-23 00:00, , ,   320.37398,  -16.51703,  9.87936032261582, -0.3641280,
 1992-Oct-24 00:00, , ,   320.40524,  -16.50867,  9.87914998357345, -0.3642303,
 1992-Oct-25 00:00, , ,   320.43651,  -16.50031,  9.87893963229051, -0.3641627,
 1992-Oct-26 00:00, , ,   320.46778,  -16.49194,  9.87872938958992, -0.3638674,
 1992-Oct-27 00:00, , ,   320.49904,  -16.48357,  9.87851932327698, -0.3635558,
 1992-Oct-28 00:00, , ,   320.53030,  -16.47519,  9.87830946467140, -0.3631860,
 1992-Oct-29 00:00, , ,   320.56156,  -16.46681,  9.87809975498902, -0.3630582,
 1992-Oct-30 00:00, , ,   320.59282,  -16.45842,  9.87789007317108, -0.3630682,
 1992-Oct-31 00:00, , ,   320.62408,  -16.45003,  9.87768034575923, -0.3632122,
 1992-Nov-01 00:00, , ,   320.65535,  -16.44163,  9.87747048986331, -0.3635614,
 1992-Nov-02 00:00, , ,   320.68661,  -16.43323,  9.87726035924631, -0.3641050,
 1992-Nov-03 00:00, , ,   320.71787,  -16.42482,  9.87704989614700, -0.3647426,
 1992-Nov-04 00:00, , ,   320.74913,  -16.41641,  9.87683902938786, -0.3654487,
 1992-Nov-05 00:00, , ,   320.78039,  -16.40799,  9.87662779561715, -0.3660343,
 1992-Nov-06 00:00, , ,   320.81165,  -16.39957,  9.87641623779814, -0.3665608,
 1992-Nov-07 00:00, , ,   320.84290,  -16.39115,  9.87620437948629, -0.3670696,
 1992-Nov-08 00:00, , ,   320.87415,  -16.38271,  9.87599229371842, -0.3673117,
 1992-Nov-09 00:00, , ,   320.90540,  -16.37428,  9.87578012965839, -0.3673788,
 1992-Nov-10 00:00, , ,   320.93665,  -16.36584,  9.87556798514381, -0.3672095,
 1992-Nov-11 00:00, , ,   320.96789,  -16.35739,  9.87535597825810, -0.3669475,
 1992-Nov-12 00:00, , ,   320.99913,  -16.34894,  9.87514413118350, -0.3666646,
 1992-Nov-13 00:00, , ,   321.03037,  -16.34048,  9.87493244224622, -0.3663814,
 1992-Nov-14 00:00, , ,   321.06161,  -16.33202,  9.87472092764255, -0.3661057,
 1992-Nov-15 00:00, , ,   321.09285,  -16.32355,  9.87450948556708, -0.3661321,
 1992-Nov-16 00:00, , ,   321.12409,  -16.31508,  9.87429798694309, -0.3663111,
 1992-Nov-17 00:00, , ,   321.15533,  -16.30660,  9.87408631077291, -0.3667276,
 1992-Nov-18 00:00, , ,   321.18657,  -16.29812,  9.87387436112671, -0.3672491,
 1992-Nov-19 00:00, , ,   321.21781,  -16.28963,  9.87366209387497, -0.3678129,
 1992-Nov-20 00:00, , ,   321.24905,  -16.28114,  9.87344948059152, -0.3684929,
 1992-Nov-21 00:00, , ,   321.28029,  -16.27264,  9.87323644670862, -0.3691838,
 1992-Nov-22 00:00, , ,   321.31152,  -16.26414,  9.87302306682530, -0.3697228,
 1992-Nov-23 00:00, , ,   321.34276,  -16.25564,  9.87280940709940, -0.3701281,
 1992-Nov-24 00:00, , ,   321.37399,  -16.24713,  9.87259556884403, -0.3703545,
 1992-Nov-25 00:00, , ,   321.40521,  -16.23861,  9.87238164830010, -0.3704024,
 1992-Nov-26 00:00, , ,   321.43644,  -16.23009,  9.87216772729525, -0.3703589,
 1992-Nov-27 00:00, , ,   321.46766,  -16.22156,  9.87195391341495, -0.3700193,
 1992-Nov-28 00:00, , ,   321.49888,  -16.21303,  9.87174031741446, -0.3696616,
 1992-Nov-29 00:00, , ,   321.53010,  -16.20449,  9.87152690728526, -0.3693642,
 1992-Nov-30 00:00, , ,   321.56131,  -16.19595,  9.87131363183466, -0.3692118,
 1992-Dec-01 00:00, , ,   321.59253,  -16.18741,  9.87110040759539, -0.3692065,
 1992-Dec-02 00:00, , ,   321.62375,  -16.17885,  9.87088712267567, -0.3693843,
 1992-Dec-03 00:00, , ,   321.65497,  -16.17030,  9.87067371055524, -0.3696926,
 1992-Dec-04 00:00, , ,   321.68619,  -16.16173,  9.87046002627239, -0.3703012,
 1992-Dec-05 00:00, , ,   321.71741,  -16.15317,  9.87024597947543, -0.3709330,
 1992-Dec-06 00:00, , ,   321.74863,  -16.14460,  9.87003156083182, -0.3715655,
 1992-Dec-07 00:00, , ,   321.77984,  -16.13602,  9.86981678455509, -0.3721916,
 1992-Dec-08 00:00, , ,   321.81106,  -16.12744,  9.86960166575650, -0.3727183,
 1992-Dec-09 00:00, , ,   321.84227,  -16.11886,  9.86938627123051, -0.3731802,
 1992-Dec-10 00:00, , ,   321.87348,  -16.11027,  9.86917064463853, -0.3734442,
 1992-Dec-11 00:00, , ,   321.90468,  -16.10168,  9.86895495941657, -0.3734316,
 1992-Dec-12 00:00, , ,   321.93589,  -16.09308,  9.86873932614896, -0.3732703,
 1992-Dec-13 00:00, , ,   321.96709,  -16.08447,  9.86852380552385, -0.3730409,
 1992-Dec-14 00:00, , ,   321.99828,  -16.07586,  9.86830845403529, -0.3726897,
 1992-Dec-15 00:00, , ,   322.02948,  -16.06725,  9.86809328691479, -0.3724273,
 1992-Dec-16 00:00, , ,   322.06068,  -16.05862,  9.86787827378641, -0.3721597,
 1992-Dec-17 00:00, , ,   322.09188,  -16.05000,  9.86766334598153, -0.3721650,
 1992-Dec-18 00:00, , ,   322.12307,  -16.04137,  9.86744833917383, -0.3724155,
 1992-Dec-19 00:00, , ,   322.15427,  -16.03273,  9.86723314080013, -0.3728048,
 1992-Dec-20 00:00, , ,   322.18547,  -16.02409,  9.86701770108169, -0.3732846,
 1992-Dec-21 00:00, , ,   322.21667,  -16.01545,  9.86680192547386, -0.3739173,
 1992-Dec-22 00:00, , ,   322.24787,  -16.00680,  9.86658579098071, -0.3745621,
 1992-Dec-23 00:00, , ,   322.27906,  -15.99815,  9.86636925626128, -0.3752638,
 1992-Dec-24 00:00, , ,   322.31025,  -15.98949,  9.86615236363333, -0.3757897,
 1992-Dec-25 00:00, , ,   322.34145,  -15.98083,  9.86593521827074, -0.3761299,
 1992-Dec-26 00:00, , ,   322.37263,  -15.97216,  9.86571790619869, -0.3764018,
 1992-Dec-27 00:00, , ,   322.40382,  -15.96349,  9.86550048695764, -0.3764481,
 1992-Dec-28 00:00, , ,   322.43500,  -15.95481,  9.86528310367900, -0.3763176,
 1992-Dec-29 00:00, , ,   322.46618,  -15.94612,  9.86506583695808, -0.3760133,
 1992-Dec-30 00:00, , ,   322.49736,  -15.93743,  9.86484878435968, -0.3756325,
 1992-Dec-31 00:00, , ,   322.52853,  -15.92874,  9.86463193114403, -0.3753401,
 1993-Jan-01 00:00, , ,   322.55971,  -15.92004,  9.86441518597747, -0.3752356,
 1993-Jan-02 00:00, , ,   322.59088,  -15.91134,  9.86419849462107, -0.3751700,
 1993-Jan-03 00:00, , ,   322.62206,  -15.90263,  9.86398176767232, -0.3753793,
 1993-Jan-04 00:00, , ,   322.65324,  -15.89392,  9.86376487370914, -0.3757333,
 1993-Jan-05 00:00, , ,   322.68442,  -15.88520,  9.86354770994022, -0.3763054,
 1993-Jan-06 00:00, , ,   322.71559,  -15.87648,  9.86333018772407, -0.3769685,
 1993-Jan-07 00:00, , ,   322.74677,  -15.86775,  9.86311228555039, -0.3775827,
 1993-Jan-08 00:00, , ,   322.77794,  -15.85902,  9.86289405320848, -0.3781611,
 1993-Jan-09 00:00, , ,   322.80912,  -15.85028,  9.86267546227655, -0.3787632,
 1993-Jan-10 00:00, , ,   322.84029,  -15.84154,  9.86245658674820, -0.3791694,
 1993-Jan-11 00:00, , ,   322.87145,  -15.83280,  9.86223752156416, -0.3793920,
 1993-Jan-12 00:00, , ,   322.90262,  -15.82405,  9.86201839460937, -0.3793921,
 1993-Jan-13 00:00, , ,   322.93378,  -15.81529,  9.86179932708342, -0.3791899,
 1993-Jan-14 00:00, , ,   322.96494,  -15.80653,  9.86158038917920, -0.3789834,
 1993-Jan-15 00:00, , ,   322.99609,  -15.79776,  9.86136159926347, -0.3786302,
 1993-Jan-16 00:00, , ,   323.02725,  -15.78899,  9.86114302603373, -0.3782916,
 1993-Jan-17 00:00, , ,   323.05840,  -15.78021,  9.86092460781615, -0.3780959,
 1993-Jan-18 00:00, , ,   323.08956,  -15.77143,  9.86070624334137, -0.3781185,
 1993-Jan-19 00:00, , ,   323.12072,  -15.76265,  9.86048781072721, -0.3783343,
 1993-Jan-20 00:00, , ,   323.15187,  -15.75385,  9.86026917934313, -0.3787673,
 1993-Jan-21 00:00, , ,   323.18303,  -15.74506,  9.86005030365847, -0.3792052,
 1993-Jan-22 00:00, , ,   323.21419,  -15.73626,  9.85983111344245, -0.3798580,
 1993-Jan-23 00:00, , ,   323.24534,  -15.72746,  9.85961152870013, -0.3805419,
 1993-Jan-24 00:00, , ,   323.27650,  -15.71865,  9.85939155672543, -0.3811742,
 1993-Jan-25 00:00, , ,   323.30765,  -15.70983,  9.85917125857605, -0.3816981,
