Date,R.A._ICRF,DEC_ICRF,delta,deldot,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol,Open,High,Low,Close,Volume
1980-02-08,213.29271,-8.3257,0.00268026773845,-0.0375982,2,-0.0022167632705657,-0.0014557375842862,-0.0003881028700521,-0.0022167632705657,-0.0014899916158709,0.000222981471608,0.0026709763033571,-2.549805304554258,,,,,
1980-02-09,225.12767,-11.71637,0.00265478709035,-0.0504435,2,-0.0018340054622573,-0.0018421970175756,-0.0005390998125899,-0.0018340054622573,-0.0019046243506687,0.0002381691464881,0.0026440820624084,-2.337307760305358,,,,,
1980-02-10,237.50122,-14.66779,0.0026223665356,-0.0614144,2,-0.0013630321167858,-0.0021396323915966,-0.0006640202741447,-0.0013630321167858,-0.0022272064775258,0.000241869804051,0.00261118847365,-2.1199867037699525,,,,,
1980-02-11,250.52947,-17.00342,0.00258447348587,-0.069171,2,-0.0008238049720591,-0.0023301617016827,-0.0007557744446503,-0.0008238049720591,-0.0024385114133354,0.0002334751682903,0.0025739060870507,-1.8965893867008623,,,,,
1980-02-12,264.26057,-18.52887,0.00254334382319,-0.0724214,2,-0.0002411614851089,-0.0023994172501705,-0.0008082300419081,-0.0002411614851089,-0.0025229177714301,0.0002128963589658,0.0025344176734109,-1.6660951037616252,,,,,
1980-02-13,278.64353,-19.05272,0.0025018963173,-0.0701331,2,0.0003554033689819,-0.002337980265996,-0.0008167140892924,0.0003554033689819,-0.0024699251950553,0.0001806741781947,0.0024953641064688,-1.4278849053064586,,,,,
1980-02-14,293.51631,-18.42547,0.00246350838726,-0.0617967,2,0.0009325736457503,-0.0021431040309766,-0.0007786431029449,0.0009325736457503,-0.0022759859689131,0.000138086344954,0.0024596352850448,-1.1819175031820874,,,,,
1980-02-15,308.63346,-16.58789,0.00243163689185,-0.047685,2,0.0014549768925908,-0.0018204366481533,-0.0006941978290752,0.0014549768925908,-0.0019463540233085,8.721371327548245e-05,0.002430072373824,-0.928871673723884,,,,,
1980-02-16,323.73332,-13.60832,0.00240931553704,-0.0289998,2,0.0018880307671214,-0.0013852067639459,-0.0005668715908771,0.0018880307671214,-0.0014963909328296,3.0908826742270085e-05,0.0024091172660233,-0.6701921800622221,,,,,
1980-02-17,338.61301,-9.68799,0.00239863015371,-0.0077839,2,0.002201605369489,-0.0008622230705811,-0.0004036480990685,0.002201605369489,-0.0009516361887756,-2.73674174264114e-05,0.0023984740229467,-0.4079924420547333,,,,,
1980-02-18,353.17223,-5.12999,0.00240032754068,0.0134511,4,0.0023737578613033,-0.0002842204225228,-0.000214626815352,0.0023737578613033,-0.0003461407687369,-8.385992287982387e-05,0.0023988621919321,-0.1447991939676119,,,,,
1980-02-19,7.41152,-0.28625,0.00241370143134,0.0322829,1,0.0023935056793914,0.0003113514852594,-1.205881421551588e-05,0.0023935056793914,0.0002808627057098,-0.0001349122044698,0.0024099280687891,0.1168094726705999,,,,,
1980-02-20,21.39934,4.49512,0.00243680333322,0.0469056,1,0.0022618313260684,0.0008863719481618,0.0001909824775197,0.0022618313260684,0.0008891988607987,-0.0001773553584248,0.0024303406266674,0.3745719271543573,,,,,
1980-02-21,35.22977,8.9071,0.00246689713085,0.0564222,1,0.0019907728843291,0.0014058854572289,0.0003819566184367,0.0019907728843291,0.0014418083425484,-0.0002087905183992,0.0024580455597125,0.6268134765495121,,,,,
1980-02-22,48.98493,12.70222,0.00250099613758,0.0608399,1,0.0016011284258953,0.0018409094202972,0.0005499290410958,0.0016011284258953,0.0019077506211349,-0.0002277213462528,0.0024906072891266,0.8725614095080704,,,,,
1980-02-23,62.70802,15.69742,0.00253632845379,0.0608475,1,0.0011195961980569,0.0021699230885469,0.0006862216614126,0.0011195961980569,0.0022638288518422,-0.0002335493703009,0.002525552754772,1.111511245115507,,,,,
1980-02-24,76.38968,17.77271,0.00257064278705,0.0575073,1,0.0005760467001624,0.0023792165441593,0.000784667556257,0.0005760467001624,0.0024950113698917,-0.0002264791424282,0.0025606467028188,1.3438928930104646,,,,,
1980-02-25,89.9699,18.86841,0.00260233910611,0.0519696,1,1.2936594356495692e-06,0.0024624989691419,0.0008415853947221,1.2936594356495692e-06,0.0025940621134358,-0.0002073858752937,0.0025940624360099,1.5702976265819355,,,,,
1980-02-26,103.35544,18.98194,0.00263045428704,0.0452608,1,-0.0005745707792786,0.0024201431536485,0.0008556081414141,-0.0005745707792786,0.0025607793355502,-0.0001776720867923,0.0026244470628652,1.7915142871439695,,,,,
1980-02-27,116.44744,18.16215,0.00265454950716,0.0381549,1,-0.001123371329976,0.0022583199400668,0.0008274424386309,-0.001123371329976,0.0024011057599156,-0.000139144064377,0.0026509002273401,2.008399544843801,,,,,
1980-02-28,129.16934,16.50023,0.00267454502326,0.0311172,1,-0.0016197145003166,0.0019881373826687,0.0007596221208888,-0.0016197145003166,0.0021262407289278,-9.38955885910563e-05,0.0026728963129698,2.221790187997847,,,,,
1980-02-29,141.48594,14.11758,0.00269054037139,0.0243076,1,-0.0020416440402302,0.0016248151596284,0.0006562566571954,-0.0020416440402302,0.0017517826775996,-4.421033288083904e-05,0.0026901771199209,2.432457777446447,,,,,
1980-03-01,153.40962,11.15323,0.00270264978629,0.0176279,1,-0.0023711439324094,0.001186882524486,0.0005227831215725,-0.0023711439324094,0.0012968946079388,7.529610245847766e-06,0.0027026392974836,2.64109494170862,,,,,
1980-03-02,164.99635,7.75318,0.00271087514675,0.0108026,1,-0.0025945227335611,0.0006953774238179,0.0003657131180934,-0.0025945227335611,0.0007834686263235,5.89301100290042e-05,0.0027102345476727,2.848329290354354,,,,,
1980-03-03,176.33645,4.06305,0.00271503146352,0.0034776,1,-0.0027026734282126,0.0001730475647579,0.000192371330161,-0.0027026734282126,0.0002352889381449,0.0001076629180507,0.0027128959699885,3.0547537478845377,,,,,
1980-03-04,187.54468,0.22445,0.00271473230192,-0.0046732,3,-0.002691209600844,-0.0003564397000908,1.0634642061039567e-05,-0.002691209600844,-0.000322796840112,0.0001515406065262,0.0027104993849218,-3.0222180553975058,,,,,
1980-03-05,198.75167,-3.62537,0.00270943487212,-0.0138499,2,-0.0025604858802876,-0.0008692510677346,-0.0001713241499308,-0.0025604858802876,-0.0008656711284623,0.0001885812303865,0.0027028641190052,-2.815568467227806,,,,,
1980-03-06,210.09671,-7.35124,0.00269853778269,-0.0240436,2,-0.0023155310525513,-0.0013420887690807,-0.0003452822688512,-0.0023155310525513,-0.0013686878085388,0.0002170617240162,0.0026897937416412,-2.6077502049486583,,,,,
1980-03-07,221.72044,-10.81576,0.00268151952862,-0.0349789,2,-0.0019659332705363,-0.0017528411265327,-0.0005031911598031,-0.0019659332705363,-0.0018083582812592,0.0002355709760765,0.0026711520543766,-2.397919812772184,,,,,
1980-03-08,233.75509,-13.87442,0.00265810278436,-0.0460828,2,-0.0015257186449496,-0.0020812053737933,-0.0006373987925696,-0.0015257186449496,-0.0021630113197324,0.0002430536142192,0.0026469671990482,-2.185115797688703,,,,,
1980-03-09,246.31013,-16.37192,0.0026284275231,-0.056486,2,-0.0010132439825322,-0.0023093434881525,-0.0007408782152144,-0.0010132439825322,-0.0024134856970285,0.0002388611862369,0.0026175516380577,-1.968276377813181,,,,,
1980-03-10,259.45266,-18.14293,0.00259321309957,-0.0650612,2,-0.0004510822044949,-0.0024226489421187,-0.0008074968283655,-0.0004510822044949,-0.0025439407782159,0.0002228101018795,0.0025836233932757,-1.746288591652482,,,,,
1980-03-11,273.18587,-19.02119,0.00255388388533,-0.0705139,2,0.0001341829940543,-0.0024107054721534,-0.0008323562640986,0.0001341829940543,-0.0025428713695445,0.0001952511761951,0.0025464092125859,-1.5180769248460833,,,,,
1980-03-12,287.43488,-18.86011,0.00251262429868,-0.0715389,2,0.0007124173256021,-0.0022684860125151,-0.0008122275737268,0.0007124173256021,-0.0024043808265161,0.0001571472608109,0.0025077052467817,-1.2827377476771418,,,,,
1980-03-13,302.05289,-17.56405,0.0024723199638,-0.0670591,2,0.0012508966422344,-0.0019977471547783,-0.0007460763361919,0.0012508966422344,-0.0021296693216151,0.0001101461502809,0.0024698651438858,-1.0397178792090556,,,,,
1980-03-14,316.8544,-15.12301,0.00243634085418,-0.0565284,2,0.0017160368296582,-0.0016084024836143,-0.0006356223782294,0.0017160368296582,-0.0017285164991531,5.6613330215559386e-05,0.0024356830024837,-0.7890211628694658,,,,,
1980-03-15,331.66575,-11.63802,0.0024081439888,-0.0402369,2,0.0020760571403878,-0.0011194429272576,-0.0004857898241531,0.0020760571403878,-0.0012203048998282,-4.148411134848105e-07,0.0024081439530685,-0.5314000799829146,,,,,
1980-03-16,346.36937,-7.3255,0.00239072969724,-0.0194879,2,0.0023044311363482,-0.0005588047722371,-0.0003048324943616,0.0023044311363482,-0.0006339487472397,-5.739868436531985e-05,0.0023900405595509,-0.2684590735022881,,,,,
1980-03-17,0.9213,-2.4965,0.0023860678059,0.0034958,2,0.002383494983158,3.832923162543056e-05,-0.0001039331978515,0.002383494983158,-6.175849860649229e-06,-0.0001106033385171,0.0023835029842358,-0.0025910841362421,,,,,
1980-03-18,15.3387,2.48431,0.00239467310047,0.0259911,4,0.0023072018596397,0.0006328543261115,0.0001037990313615,0.0023072018596397,0.0006219214032117,-0.0001565011348736,0.0023895536513955,0.2632984813445468,,,,,
1980-03-19,29.66829,7.2483,0.0024154917439,0.0453972,1,0.0020820618510934,0.0011860603940636,0.0003047614718172,0.0020820618510934,0.0012094163214946,-0.0001921743332836,0.002407835000675,0.526237801940693,,,,,
1980-03-20,43.95019,11.46818,0.00244614566674,0.0598073,1,0.0017259268910416,0.0016638109893835,0.0004863517053499,0.0017259268910416,0.0017199763736183,-0.0002156067343218,0.0024366251987176,0.7836713269045023,,,,,
1980-03-21,58.18883,14.88964,0.00248343587213,0.0683083,1,0.0012651170767576,0.0020395370374256,0.0006381388454304,0.0012651170767576,0.0021250757416361,-0.0002257999233562,0.0024731494345458,1.0338192074056396,,,,,
1980-03-22,72.33915,17.34636,0.00252392349086,0.0709564,1,0.0007308883281926,0.0022955901850835,0.0007525009910788,0.0007308883281926,0.0024054905600486,-0.0002227267495015,0.002514076884817,1.2758187790478772,,,,,
1980-03-23,86.31233,18.76068,0.00256442571918,0.0685312,1,0.0001561744933113,0.0024231506985266,0.0008247602615674,0.0001561744933113,0.0025512681273204,-0.0002071707975308,0.0025560437261209,1.5096581593885865,,,,,
1980-03-24,99.99883,19.1334,0.00260234180267,0.0622162,1,-0.0004268790576731,0.0024212405588117,0.0008529661683846,-0.0004268790576731,0.0025607352690893,-0.0001805325723678,0.0025960721962684,1.7359791418212172,,,,,
1980-03-25,113.29931,18.5268,0.00263580076975,0.053313,1,-0.0009885199717871,0.002295393785025,0.0008375209459237,-0.0009885199717871,0.0024391293485742,-0.0001446443366203,0.0026318289674099,1.9558424726326336,,,,,
1980-03-26,126.15064,17.04497,0.00266366599285,0.0430349,1,-0.0015023034661375,0.0020563521106012,0.0007807796195612,-0.0015023034661375,0.0021972424891862,-0.0001016182110207,0.0026617269320226,2.170513849002683,,,,,
1980-03-27,138.53884,14.81566,0.00268544335204,0.0323776,1,-0.0019455759703616,0.0017189504081782,0.0006866947173169,-0.0019455759703616,0.0018502576462194,-5.37287927781944e-05,0.0026849058109815,2.3813005159428773,,,,,
1980-03-28,150.49842,11.97659,0.00270113448203,0.0220551,1,-0.0022997375691684,0.0013012126329826,0.0005605178736962,-0.0022997375691684,0.0014168004559344,-3.327315799182069e-06,0.0027011324326994,2.589440341962624,,,,,
1980-03-29,162.10322,8.66747,0.00271106688232,0.0124821,1,-0.0025504196213437,0.0008236048097099,0.000408556621412,-0.0025504196213437,0.00091815712171,4.72323546960325e-05,0.0027106554087678,2.796034970224877,,,,,
1980-03-30,173.45469,5.02674,0.00271572472308,0.003792,1,-0.0026876468602399,0.0003083718795446,0.0002379535881138,-0.0026876468602399,0.000377578152572,9.56549261168463e-05,0.0027140395919473,3.002019577162711,,,,,
1980-03-31,184.67135,1.19163,0.00271559921603,-0.004114,3,-0.0027059932863035,-0.000221110958969,5.647459966127829e-05,-0.0027059932863035,-0.0001804010576104,0.00013976728872,0.0027120000381833,-3.0750239360321032,,,,,
1980-04-01,195.88049,-2.70017,0.00271107425427,-0.0114947,2,-0.0026047097281579,-0.000741012267969,-0.0001277171207178,-0.0026047097281579,-0.0007306684480156,0.0001775794562429,0.0027052521414622,-2.868103501451696,,,,,
1980-04-02,207.21135,-6.50822,0.00270235989269,-0.018677,2,-0.0023877907164629,-0.0012277557433484,-0.0003063010262272,-0.0023877907164629,-0.0012482834587873,0.000207347270324,0.0026943934566259,-2.6598894636094013,,,,,
1980-04-03,218.78838,-10.08731,0.00268948189253,-0.025955,2,-0.0020639515853677,-0.0016587706144184,-0.000471059181257,-0.0020639515853677,-0.0017092689053832,0.000227632406732,0.002679831400975,-2.4499190753435096,,,,,
1980-04-04,230.72266,-13.28628,0.00267232969901,-0.0334908,2,-0.0016465021060716,-0.0020132564551628,-0.0006141459766678,-0.0016465021060716,-0.0020914199657702,0.000237359140734,0.002661767581612,-2.2377237516311923,,,,,
1980-04-05,243.10043,-15.94871,0.00265075843331,-0.0412287,2,-0.0011531148618301,-0.0022729558363599,-0.0007283667710348,-0.0011531148618301,-0.0023751239120171,0.000235866041971,0.0026402438300295,-2.022774135961195,,,,,
1980-04-06,255.96905,-17.9168,0.00262473362441,-0.0488345,2,-0.0006054955782507,-0.002422933658084,-0.0008074615732967,-0.0006054955782507,-0.0025441879763715,0.000222955701236,0.0026152470924168,-1.8044415057705183,,,,,
1980-04-07,269.32379,-19.04028,0.00259450092514,-0.0556715,2,-2.894459788676335e-05,-0.0024523835769858,-0.0008464112783602,-2.894459788676335e-05,-0.0025867010473588,0.0001989345429981,0.0025868629840318,-1.5819856329368502,,,,,
1980-04-08,283.10211,-19.1909,0.00256075657224,-0.0608244,2,0.0005482319892103,-0.0023554936657428,-0.0008417633271424,0.0005482319892103,-0.0024959574369328,0.0001646583775469,0.0025554572665129,-1.3545818230372373,,,,,
1980-04-09,297.1929,-18.28174,0.0025247869906,-0.0631847,2,0.0010955593113584,-0.002132377784733,-0.0007920000797825,0.0010955593113584,-0.002271457927734,0.0001215649033765,0.0025218587038472,-1.1213961635217486,,,,,
1980-04-10,311.46297,-16.28759,0.00248853767635,-0.0616118,2,0.0015816193420529,-0.0017900252781304,-0.0006979323227302,0.0015816193420529,-0.001919937630355,7.169043872213025e-05,0.0024875048236353,-0.8817185661292013,,,,,
1980-04-11,325.79328,-13.26153,0.00245456536461,-0.0551759,2,0.0019758287518512,-0.0013431106265534,-0.0005630681285068,0.0019758287518512,-0.001456255549106,1.765356051589256e-05,0.0024545018804116,-0.6351519402393943,,,,,
1980-04-12,340.11016,-9.34408,0.00242583177876,-0.0434563,2,0.0022508591439951,-0.0008143482269851,-0.0003938653297019,0.0022508591439951,-0.0009038205145994,-3.743541270330751e-05,0.0024255429100961,-0.3818372880696309,,,,,
1980-04-13,354.39843,-4.76238,0.00240532447341,-0.0268245,2,0.0023855738697593,-0.0002339735603767,-0.0001996985411841,0.0023855738697593,-0.000294102046491,-9.015054384872912e-05,0.0024036344775836,-0.1226646087904496,,,,,
1980-04-14,8.69277,0.18188,0.00239554819908,-0.0065868,2,0.0023680185246599,0.0003620519488581,7.60442703460744e-06,0.0023680185246599,0.0003352010601564,-0.0001370390099661,0.0023916252808211,0.1406191485574895,,,,,
1980-04-15,23.05143,5.13761,0.00239800503748,0.0151354,4,0.0021976685861685,0.0009351839695288,0.0002147367883797,0.0021976685861685,0.0009434319366117,-0.000174977501778,0.0023916126428941,0.4054966952014635,,,,,
1980-04-16,37.52067,9.74193,0.00241282913352,0.0358135,1,0.0018861003463505,0.0014483370560138,0.0004082764789164,0.0018861003463505,0.0014912263609043,-0.0002015287860414,0.0024043981733397,0.6690075041491527,,,,,
1980-04-17,52.09961,13.66496,0.00243871259291,0.0530785,1,0.001455673221734,0.0018698683313428,0.000576131066499,0.001455673221734,0.0019447424674912,-0.000215200644702,0.0024291990024157,0.9282448740207312,,,,,
1980-04-18,66.71773,16.65192,0.00247315029778,0.0652203,1,0.0009365457089478,0.0021764884845598,0.0007086976838111,0.0009365457089478,0.0022787929300024,-0.0002155395848365,0.0024637400599044,1.180857640598932,,,,,
1980-04-19,81.23723,18.5513,0.002512906876,0.0714386,1,0.0003629335222224,0.0023545265591675,0.0007994904052393,0.0003629335222224,0.0024782549381268,-0.0002030583353252,0.0025046892581521,1.425382787968773,,,,,
1980-04-20,95.48412,19.32145,0.00255454635053,0.071816,1,-0.000230387125271,0.0023996327320568,0.000845216883857,-0.000230387125271,0.0025378279870193,-0.0001790473060858,0.0025482639422142,1.6613293914899825,,,,,
1980-04-21,109.2965,19.01512,0.00259488638531,0.0671046,1,-0.000810706295697,0.0023154672025757,0.000845459808968,-0.000810706295697,0.0024607042475882,-0.0001453453153197,0.0025908126315852,1.889057820299566,,,,,
1980-04-22,122.56713,17.74954,0.00263130646789,0.0584527,1,-0.0013489760117518,0.0021120034758467,0.0008021712820147,-0.0013489760117518,0.002256810733623,-0.0001041285757207,0.0026292453228403,2.109549128941127,,,,,
1980-04-23,135.26331,15.67414,0.00266190293512,0.0471579,1,-0.0018205651557727,0.0018039083123597,0.0007191554422975,-0.0018205651557727,0.0019411171349073,-5.774095735177536e-05,0.0026612766143046,2.32415809664766,,,,,
1980-04-24,147.42302,12.94548,0.00268551913664,0.0344838,1,-0.0022054859504065,0.001409218907466,0.0006016201680955,-0.0022054859504065,0.0015322438300591,-8.579106292159523e-06,0.0026855054332834,2.534404238473212,,,,,
1980-04-25,159.13743,9.71361,0.0027016881795,0.0215394,1,-0.0024883647360503,0.0009483519243367,0.0004558383345419,-0.0024883647360503,0.0010514179481528,4.099094940650342e-05,0.0027013771971564,2.741812841329335,,,,,
1980-04-26,170.53113,6.1183,0.00271052074622,0.0092065,1,-0.0026583613575768,0.0004433724700122,0.000288891780891,-0.0026583613575768,0.0005217008233752,8.86896787724962e-05,0.0027090693709405,2.947806388757978,,,,,
1980-04-27,181.74597,2.2918,0.00271256195167,-0.0018965,1,-0.0027091339138505,-8.258079802314241e-05,0.0001084720713842,-0.0027091339138505,-3.261871216392693e-05,0.0001323699289464,0.0027093302758354,-3.129552962266604,,,,,
1980-04-28,192.92975,-1.63535,0.00270863465733,-0.011426,3,-0.0026388823536963,-0.0006058269875352,-7.73000091394472e-05,-0.0026388823536963,-0.0005865836015813,0.0001700626607896,0.0027032906610822,-2.922864015850189,,,,,
1980-04-29,204.22793,-5.52791,0.0026996836578,-0.0192991,2,-0.0024504466998457,-0.0011027105129492,-0.0002600622003262,-0.0024504466998457,-0.001115163952997,0.0002000304510401,0.0026922629275108,-2.71451727683984,,,,,
